RequirementID,ProjectName,Buggy,MaxSimilarity_TF-IDF_Cosine_Title,AvgSimilarity_TF-IDF_Cosine_Title,MaxSimilarity_Jaccard_Title,AvgSimilarity_Jaccard_Title,MaxSimilarity_EuclideanDistance_Title,AvgSimilarity_EuclideanDistance_Title,MaxSimilarity_TF-IDF_Cosine_Text,AvgSimilarity_TF-IDF_Cosine_Text,MaxSimilarity_Jaccard_Text,AvgSimilarity_Jaccard_Text,MaxSimilarity_EuclideanDistance_Text,AvgSimilarity_EuclideanDistance_Text
HBASE-8575,HBASE,0.0,1.0000,0.0846,0.2222,0.0078,0.0195,0.0050,1.0000,0.3969,0.0847,0.0134, , 
HBASE-8583,HBASE,1.0,1.0000,0.0268,0.2000,0.0030,0.0110,0.0049, , , , , , 
HBASE-8344,HBASE,1.0,1.0000,0.0689,0.1538,0.0049,0.0102,0.0044, , , , , , 
HBASE-8597,HBASE,1.0,1.0000,0.1127,0.2308,0.0076,0.0210,0.0042,1.0000,0.3618,0.1034,0.0162, , 
HBASE-8570,HBASE,1.0,1.0000,0.0731,0.1429,0.0063,0.0145,0.0047,1.0000,0.0141,0.0909,0.0011, , 
HBASE-8573,HBASE,1.0,1.0000,0.0880,0.1818,0.0062,0.0111,0.0043,1.0000,0.1398,0.1053,0.0067, , 
HBASE-8599,HBASE,1.0,1.0000,0.0951,0.1111,0.0073,0.0088,0.0043,1.0000,0.3971,0.0698,0.0170, , 
HBASE-8606,HBASE,1.0,1.0000,0.0707,0.2222,0.0074,0.0222,0.0060,1.0000,0.2541,0.1154,0.0134,1.0000,0.0574
HBASE-5050,HBASE,1.0,1.0000,0.0047,0.2000,0.0006,0.0111,0.0054,1.0000,0.1996,0.1194,0.0065, , 
HBASE-8608,HBASE,1.0,1.0000,0.0181,0.1429,0.0019,0.0136,0.0054,1.0000,0.1295,0.0667,0.0050,1.0000,0.0576
HBASE-8611,HBASE,1.0,1.0000,0.0361,0.1667,0.0036,0.0119,0.0044, , , , , , 
HBASE-8613,HBASE,0.0,1.0000,0.0309,0.1429,0.0029,0.0149,0.0046,1.0000,0.1814,0.0714,0.0077, , 
HBASE-8617,HBASE,1.0,1.0000,0.0272,0.1111,0.0021,0.0112,0.0044,1.0000,0.2499,0.0667,0.0106, , 
HBASE-8627,HBASE,1.0,1.0000,0.0783,0.1667,0.0069,0.0085,0.0044,1.0000,0.3166,0.1176,0.0180, , 
HBASE-8631,HBASE,1.0,1.0000,0.0089,0.2000,0.0011,0.0210,0.0069,1.0000,0.2666,0.0968,0.0134, , 
HBASE-8634,HBASE,1.0,1.0000,0.0310,0.3333,0.0030,0.0192,0.0044,1.0000,0.0692,0.0323,0.0022, , 
HBASE-8640,HBASE,1.0,1.0000,0.0955,0.1538,0.0071,0.0175,0.0044,1.0000,0.3665,0.0959,0.0192, , 
HBASE-8642,HBASE,1.0,1.0000,0.0536,0.1538,0.0052,0.0187,0.0049,1.0000,0.0993,0.0833,0.0040,1.0000,0.0593
HBASE-8645,HBASE,1.0,1.0000,0.0566,0.1250,0.0050,0.0207,0.0042,1.0000,0.4547,0.0784,0.0170, , 
HBASE-8534,HBASE,1.0,1.0000,0.0076,0.1667,0.0009,0.0095,0.0047,1.0000,0.0245,0.0500,0.0010, , 
HBASE-8657,HBASE,1.0,1.0000,0.0272,0.1000,0.0021,0.0128,0.0043,1.0000,0.0905,0.0698,0.0040,1.0000,0.0580
HBASE-8665,HBASE,1.0,1.0000,0.0414,0.1667,0.0034,0.0174,0.0044,1.0000,0.3032,0.0751,0.0125, , 
HBASE-8666,HBASE,1.0,1.0000,0.1135,0.2143,0.0085,0.0129,0.0042,1.0000,0.1945,0.0909,0.0078, , 
HBASE-8668,HBASE,0.0,1.0000,0.0883,0.2222,0.0081,0.0135,0.0044,1.0000,0.4066,0.0976,0.0133, , 
HBASE-8669,HBASE,0.0,1.0000,0.0332,0.2500,0.0030,0.0234,0.0044,1.0000,0.0950,0.0800,0.0041,1.0000,0.0576
HBASE-8672,HBASE,1.0,1.0000,0.0329,0.1429,0.0034,0.0171,0.0050,1.0000,0.5320,0.1250,0.0245,1.0000,0.0574
HBASE-8662,HBASE,1.0,1.0000,0.0161,0.2000,0.0022,0.0266,0.0059,1.0000,0.1422,0.1200,0.0057,1.0000,0.0576
HBASE-8680,HBASE,1.0,1.0000,0.0093,0.2000,0.0013,0.0146,0.0053,1.0000,0.2540,0.0746,0.0098, , 
HBASE-8683,HBASE,0.0,1.0000,0.0972,0.3750,0.0114,0.0163,0.0047,1.0000,0.3732,0.1020,0.0122, , 
HBASE-8637,HBASE,1.0,1.0000,0.0533,0.1667,0.0059,0.0155,0.0052,1.0000,0.1328,0.0870,0.0055, , 
HBASE-8684,HBASE,0.0,1.0000,0.0281,0.1667,0.0027,0.0173,0.0044,1.0000,0.2646,0.0727,0.0117, , 
HBASE-8685,HBASE,0.0,1.0000,0.0137,0.1429,0.0014,0.0089,0.0046,1.0000,0.0401,0.0769,0.0016,1.0000,0.0582
HBASE-8201,HBASE,1.0,1.0000,0.0031,0.1667,0.0004,0.0136,0.0056,1.0000,0.0008,0.1000,0.0001,1.0000,0.0595
HBASE-8569,HBASE,1.0,1.0000,0.0178,0.2857,0.0022,0.0103,0.0046, , , , , , 
HBASE-8692,HBASE,1.0,1.0000,0.0013,0.1667,0.0002,0.0136,0.0048,1.0000,0.4347,0.0714,0.0166, , 
HBASE-8696,HBASE,1.0,1.0000,0.0153,0.1429,0.0014,0.0291,0.0045,1.0000,0.1311,0.2727,0.0062,1.0000,0.0578
HBASE-8700,HBASE,1.0,1.0000,0.0116,0.1250,0.0011,0.0152,0.0047, , , , , , 
HBASE-8701,HBASE,1.0,1.0000,0.0175,0.1176,0.0013,0.0146,0.0046,1.0000,0.2870,0.0581,0.0110, , 
HBASE-8702,HBASE,0.0,1.0000,0.0213,0.4000,0.0035,0.0114,0.0059,1.0000,0.1585,0.0769,0.0060, , 
HBASE-8703,HBASE,1.0,1.0000,0.0255,0.0833,0.0016,0.0101,0.0042,1.0000,0.4478,0.0667,0.0162, , 
HBASE-8690,HBASE,0.0,1.0000,0.0195,0.2000,0.0015,0.0276,0.0045,1.0000,0.2852,0.0702,0.0122, , 
HBASE-8705,HBASE,1.0,1.0000,0.0529,0.1765,0.0037,0.0094,0.0040,1.0000,0.3634,0.1500,0.0210, , 
HBASE-8723,HBASE,1.0,1.0000,0.0717,0.1667,0.0069,0.0158,0.0045,1.0000,0.3197,0.1111,0.0161,1.0000,0.0584
HBASE-8729,HBASE,1.0,1.0000,0.0869,0.2500,0.0086,0.0146,0.0048,1.0000,0.2573,0.0737,0.0128, , 
HBASE-8737,HBASE,1.0,1.0000,0.0618,0.2000,0.0056,0.0121,0.0046,1.0000,0.1808,0.0750,0.0068, , 
HBASE-8740,HBASE,1.0,1.0000,0.0488,0.2500,0.0048,0.0240,0.0046,1.0000,0.4413,0.1333,0.0166,1.0000,0.0582
HBASE-8741,HBASE,1.0,1.0000,0.0215,0.1250,0.0018,0.0166,0.0046,1.0000,0.3626,0.0775,0.0165, , 
HBASE-8760,HBASE,1.0,1.0000,0.1033,0.2500,0.0094,0.0144,0.0044,1.0000,0.2580,0.0864,0.0139, , 
HBASE-8762,HBASE,0.0,1.0000,0.0064,0.1000,0.0006,0.0215,0.0048,1.0000,0.4803,0.0714,0.0167, , 
HBASE-8766,HBASE,1.0,1.0000,0.0096,0.2000,0.0012,0.0098,0.0049,1.0000,0.2314,0.0769,0.0096, , 
HBASE-8768,HBASE,1.0,1.0000,0.0509,0.2000,0.0035,0.0120,0.0042,1.0000,0.2169,0.0552,0.0103, , 
HBASE-8776,HBASE,1.0,1.0000,0.0038,0.1429,0.0005,0.0104,0.0048, , , , , , 
HBASE-8750,HBASE,0.0,1.0000,0.0390,0.1111,0.0033,0.0195,0.0046,1.0000,0.2621,0.0833,0.0158, , 
HBASE-8780,HBASE,0.0,1.0000,0.0219,0.1250,0.0021,0.0112,0.0050,1.0000,0.3812,0.2033,0.0090, , 
HBASE-8781,HBASE,1.0,1.0000,0.0112,0.1667,0.0009,0.0127,0.0046,1.0000,0.4125,0.1000,0.0130, , 
HBASE-8693,HBASE,1.0,1.0000,0.0191,0.2500,0.0017,0.0132,0.0044, , , , , , 
HBASE-8790,HBASE,0.0,1.0000,0.0096,0.1429,0.0010,0.0171,0.0049,1.0000,0.3682,0.0581,0.0117, , 
HBASE-8795,HBASE,1.0,1.0000,0.0025,0.1429,0.0004,0.0118,0.0051,1.0000,0.2293,0.0732,0.0090, , 
HBASE-8797,HBASE,1.0,1.0000,0.0399,0.1538,0.0036,0.0117,0.0047,1.0000,0.4288,0.1071,0.0154, , 
HBASE-8798,HBASE,1.0,1.0000,0.0802,0.2000,0.0068,0.0159,0.0043,1.0000,0.3721,0.0604,0.0146, , 
HBASE-8774,HBASE,0.0,1.0000,0.0689,0.2857,0.0084,0.0100,0.0054,1.0000,0.0627,0.1053,0.0029,1.0000,0.0605
HBASE-8800,HBASE,0.0,1.0000,0.0828,0.2222,0.0076,0.0129,0.0043,1.0000,0.2230,0.0800,0.0108, , 
HBASE-8799,HBASE,0.0,1.0000,0.0211,0.2222,0.0022,0.0303,0.0047,1.0000,0.4551,0.1000,0.0192, , 
HBASE-8814,HBASE,1.0,1.0000,0.1021,0.2222,0.0094,0.0112,0.0044,1.0000,0.3482,0.0769,0.0109, , 
HBASE-8809,HBASE,1.0,1.0000,0.0910,0.1538,0.0065,0.0120,0.0041,1.0000,0.3873,0.1048,0.0211, , 
HBASE-8816,HBASE,1.0,1.0000,0.0889,0.2500,0.0092,0.0153,0.0046,0.9487,0.1959,0.0678,0.0095, , 
HBASE-8838,HBASE,0.0,1.0000,0.0099,0.2857,0.0012,0.0134,0.0048,1.0000,0.2896,0.0714,0.0130, , 
HBASE-8842,HBASE,0.0,1.0000,0.0113,0.1818,0.0011,0.0126,0.0046,1.0000,0.1715,0.1330,0.0068, , 
HBASE-8845,HBASE,1.0,1.0000,0.0900,0.4286,0.0103,0.0171,0.0051,1.0000,0.4315,0.1622,0.0220, , 
HBASE-8853,HBASE,1.0,1.0000,0.0873,0.2222,0.0070,0.0221,0.0044,1.0000,0.1335,0.0909,0.0055,1.0000,0.0599
HBASE-8857,HBASE,0.0,1.0000,0.0197,0.2500,0.0030,0.0124,0.0057,1.0000,0.1558,0.1311,0.0061, , 
HBASE-8860,HBASE,0.0,1.0000,0.0038,0.2500,0.0006,0.0133,0.0055,1.0000,0.3882,0.1200,0.0200, , 
HBASE-8869,HBASE,0.0,1.0000,0.0038,0.1667,0.0005,0.0125,0.0048, , , , , , 
HBASE-8874,HBASE,1.0,1.0000,0.0201,0.1111,0.0017,0.0190,0.0046,1.0000,0.3604,0.0913,0.0127, , 
HBASE-8875,HBASE,0.0,1.0000,0.0038,0.1667,0.0005,0.0096,0.0047, , , , , , 
HBASE-8876,HBASE,0.0,1.0000,0.0768,0.1818,0.0063,0.0169,0.0038,1.0000,0.1409,0.1111,0.0058, , 
HBASE-8882,HBASE,1.0,1.0000,0.0117,0.2857,0.0016,0.0181,0.0051, , , , , , 
HBASE-8888,HBASE,1.0,1.0000,0.0053,0.1111,0.0004,0.0150,0.0044,1.0000,0.3994,0.0619,0.0152, , 
HBASE-8819,HBASE,0.0,1.0000,0.0119,0.1667,0.0014,0.0100,0.0048,1.0000,0.0794,0.1111,0.0035,1.0000,0.0605
HBASE-8895,HBASE,1.0,1.0000,0.0049,0.0909,0.0004,0.0114,0.0043,1.0000,0.4180,0.0833,0.0134,1.0000,0.0601
HBASE-8826,HBASE,0.0,1.0000,0.0126,0.1429,0.0013,0.0079,0.0044,1.0000,0.1387,0.1154,0.0064,1.0000,0.0605
HBASE-8861,HBASE,0.0,1.0000,0.0225,0.2000,0.0033,0.0220,0.0057,1.0000,0.2159,0.0789,0.0087, , 
HBASE-8884,HBASE,1.0,1.0000,0.0008,0.2000,0.0002,0.0187,0.0073,1.0000,0.3491,0.0781,0.0174, , 
HBASE-8904,HBASE,1.0,1.0000,0.0323,0.2222,0.0034,0.0110,0.0045,1.0000,0.0976,0.0741,0.0037,1.0000,0.0595
HBASE-8907,HBASE,0.0,1.0000,0.0194,0.2500,0.0030,0.0135,0.0053,1.0000,0.4443,0.1421,0.0135, , 
HBASE-8909,HBASE,0.0,1.0000,0.0141,0.1250,0.0014,0.0111,0.0039,1.0000,0.1017,0.0938,0.0049, , 
HBASE-8695,HBASE,0.0,1.0000,0.0360,0.1250,0.0033,0.0117,0.0045,1.0000,0.3834,0.0676,0.0144, , 
HBASE-8915,HBASE,1.0,1.0000,0.0045,0.1429,0.0005,0.0255,0.0063,1.0000,0.3235,0.0702,0.0117, , 
HBASE-8916,HBASE,1.0,1.0000,0.0030,0.1429,0.0003,0.0196,0.0050,1.0000,0.1047,0.0909,0.0041, , 
HBASE-8919,HBASE,0.0,1.0000,0.0200,0.1429,0.0015,0.0158,0.0046,1.0000,0.4065,0.0663,0.0130, , 
HBASE-8921,HBASE,0.0,1.0000,0.0976,0.3333,0.0099,0.0102,0.0045,1.0000,0.0717,0.0833,0.0032,1.0000,0.0603
HBASE-8922,HBASE,0.0,1.0000,0.0191,0.2000,0.0025,0.0121,0.0050,1.0000,0.4336,0.1000,0.0197, , 
HBASE-8934,HBASE,0.0,1.0000,0.0500,0.3333,0.0067,0.0243,0.0060,1.0000,0.2099,0.1176,0.0126,1.0000,0.0595
HBASE-8941,HBASE,1.0,1.0000,0.0106,0.1667,0.0013,0.0303,0.0050,1.0000,0.0016,0.0455,0.0002, , 
HBASE-8942,HBASE,0.0,1.0000,0.0330,0.1667,0.0027,0.0110,0.0040,1.0000,0.3157,0.0696,0.0121, , 
HBASE-8943,HBASE,0.0,1.0000,0.0186,0.1000,0.0014,0.0127,0.0042,1.0000,0.2174,0.1064,0.0104, , 
HBASE-8952,HBASE,1.0,1.0000,0.0506,0.1176,0.0034,0.0135,0.0043,1.0000,0.0374,0.0909,0.0015,1.0000,0.0600
HBASE-8954,HBASE,1.0,1.0000,0.0113,0.2500,0.0017,0.0138,0.0054,1.0000,0.0068,0.1319,0.0004, , 
HBASE-8956,HBASE,1.0,1.0000,0.0028,0.1429,0.0003,0.0325,0.0048,1.0000,0.1099,0.1818,0.0050,1.0000,0.0607
HBASE-8962,HBASE,1.0,1.0000,0.0588,0.4444,0.0061,0.0138,0.0045,1.0000,0.1824,0.1200,0.0089,1.0000,0.0595
HBASE-8778,HBASE,1.0,1.0000,0.0640,0.1818,0.0048,0.0298,0.0044,1.0000,0.3381,0.0622,0.0162, , 
HBASE-8779,HBASE,1.0,1.0000,0.0817,0.2857,0.0094,0.0109,0.0048,1.0000,0.3482,0.0714,0.0132, , 
HBASE-8960,HBASE,0.0,1.0000,0.0191,0.2500,0.0029,0.0195,0.0051,1.0000,0.0063,0.3659,0.0007, , 
HBASE-8979,HBASE,0.0,1.0000,0.0188,0.1429,0.0016,0.0123,0.0042,1.0000,0.4185,0.1500,0.0206,1.0000,0.0601
HBASE-8983,HBASE,0.0,1.0000,0.0648,0.1667,0.0068,0.0113,0.0048,1.0000,0.0219,0.1429,0.0011,1.0000,0.0595
HBASE-8984,HBASE,1.0,1.0000,0.0119,0.2857,0.0015,0.0290,0.0051,1.0000,0.2234,0.1081,0.0107, , 
HBASE-8986,HBASE,0.0,1.0000,0.0080,0.1000,0.0007,0.0156,0.0045,1.0000,0.0464,0.1000,0.0019,1.0000,0.0594
HBASE-8991,HBASE,0.0,1.0000,0.0127,0.3333,0.0021,0.0218,0.0051,1.0000,0.0213,0.0870,0.0007, , 
HBASE-8994,HBASE,0.0,1.0000,0.0263,0.0909,0.0020,0.0112,0.0043,1.0000,0.2660,0.1304,0.0130,1.0000,0.0598
HBASE-8946,HBASE,1.0,1.0000,0.1179,0.1429,0.0083,0.0107,0.0040,1.0000,0.1188,0.0750,0.0086, , 
HBASE-8947,HBASE,0.0,1.0000,0.0195,0.1250,0.0015,0.0086,0.0038,1.0000,0.0854,0.0769,0.0033,1.0000,0.0599
HBASE-8948,HBASE,1.0,1.0000,0.0878,0.2000,0.0075,0.0135,0.0045,1.0000,0.4300,0.1282,0.0189, , 
HBASE-9007,HBASE,1.0,1.0000,0.0188,0.2500,0.0029,0.0158,0.0054,1.0000,0.0520,0.2041,0.0022, , 
HBASE-9008,HBASE,1.0,1.0000,0.0007,0.3333,0.0002,0.0242,0.0053,1.0000,0.4331,0.1000,0.0146,1.0000,0.0594
HBASE-9016,HBASE,1.0,1.0000,0.0090,0.1250,0.0009,0.0118,0.0042, , , , , , 
HBASE-9017,HBASE,0.0,1.0000,0.0030,0.1667,0.0004,0.0171,0.0049,1.0000,0.4426,0.1667,0.0190,1.0000,0.0609
HBASE-9020,HBASE,0.0,1.0000,0.0220,0.2857,0.0028,0.0228,0.0049,1.0000,0.4084,0.1000,0.0175, , 
HBASE-8663,HBASE,1.0,1.0000,0.0643,0.1429,0.0044,0.0118,0.0041,1.0000,0.3539,0.0628,0.0120, , 
HBASE-9021,HBASE,0.0,1.0000,0.0342,0.3333,0.0043,0.0118,0.0049,1.0000,0.2342,0.1034,0.0110, , 
HBASE-9022,HBASE,0.0,1.0000,0.0199,0.3333,0.0032,0.0135,0.0053,0.0000,0.0000,0.0000,0.0000, , 
HBASE-9033,HBASE,1.0,1.0000,0.0923,0.2857,0.0105,0.0189,0.0050,1.0000,0.2538,0.1111,0.0128, , 
HBASE-9036,HBASE,1.0,1.0000,0.0180,0.2000,0.0024,0.0300,0.0070,1.0000,0.4352,0.0696,0.0160, , 
HBASE-8615,HBASE,0.0,1.0000,0.0271,0.2500,0.0030,0.0158,0.0051,1.0000,0.3517,0.0496,0.0114, , 
HBASE-8698,HBASE,1.0,1.0000,0.0097,0.1667,0.0011,0.0118,0.0048,1.0000,0.4026,0.0559,0.0126, , 
HBASE-9038,HBASE,0.0,1.0000,0.0145,0.2500,0.0017,0.0141,0.0045,1.0000,0.1229,0.0577,0.0049, , 
HBASE-9041,HBASE,0.0,1.0000,0.0201,0.3333,0.0032,0.0161,0.0050,1.0000,0.4289,0.0976,0.0187, , 
HBASE-9045,HBASE,1.0,1.0000,0.0199,0.2500,0.0023,0.0103,0.0048,1.0000,0.0214,0.0714,0.0008,1.0000,0.0604
HBASE-9047,HBASE,1.0,1.0000,0.0447,0.1818,0.0041,0.0283,0.0047,1.0000,0.3973,0.0874,0.0195, , 
HBASE-9049,HBASE,1.0,1.0000,0.0184,0.1250,0.0017,0.0305,0.0047,1.0000,0.1292,0.0556,0.0050, , 
HBASE-9052,HBASE,1.0,1.0000,0.0659,0.2500,0.0069,0.0193,0.0051,1.0000,0.2055,0.1250,0.0088,1.0000,0.0597
HBASE-9058,HBASE,0.0,1.0000,0.0324,0.1667,0.0036,0.0153,0.0044,1.0000,0.4609,0.0882,0.0187, , 
HBASE-9060,HBASE,1.0,1.0000,0.0263,0.1667,0.0021,0.0171,0.0044,1.0000,0.3714,0.0722,0.0096, , 
HBASE-6580,HBASE,1.0,1.0000,0.0138,0.1000,0.0012,0.0113,0.0040,1.0000,0.2302,0.0988,0.0113, , 
HBASE-8846,HBASE,0.0,1.0000,0.0059,0.1667,0.0007,0.0286,0.0051,1.0000,0.2198,0.0882,0.0099, , 
HBASE-9067,HBASE,1.0,1.0000,0.0304,0.2000,0.0039,0.0288,0.0048,1.0000,0.0497,0.1000,0.0020,1.0000,0.0616
HBASE-9073,HBASE,0.0,1.0000,0.0037,0.2000,0.0005,0.0119,0.0048, , , , , , 
HBASE-9074,HBASE,0.0,1.0000,0.0201,0.3333,0.0032,0.0126,0.0052,1.0000,0.0070,0.7179,0.0011, , 
HBASE-9082,HBASE,1.0,1.0000,0.0567,0.1667,0.0043,0.0127,0.0042,1.0000,0.3959,0.1020,0.0181, , 
HBASE-9088,HBASE,0.0,1.0000,0.0207,0.3333,0.0032,0.0151,0.0053,1.0000,0.4104,0.3810,0.0113, , 
HBASE-9090,HBASE,1.0,1.0000,0.0177,0.4000,0.0022,0.0104,0.0050,1.0000,0.1525,0.1290,0.0059,1.0000,0.0592
HBASE-9091,HBASE,0.0,1.0000,0.0044,0.1250,0.0005,0.0138,0.0047,1.0000,0.2588,0.0702,0.0086, , 
HBASE-9096,HBASE,0.0,1.0000,0.0422,0.2857,0.0048,0.0136,0.0059,1.0000,0.2474,0.0882,0.0116, , 
HBASE-9098,HBASE,1.0,1.0000,0.1071,0.2222,0.0094,0.0116,0.0043,1.0000,0.1580,0.0857,0.0080, , 
HBASE-9101,HBASE,1.0,1.0000,0.0044,0.2500,0.0007,0.0225,0.0058,1.0000,0.2387,0.0909,0.0107, , 
HBASE-9095,HBASE,1.0,1.0000,0.0109,0.0909,0.0009,0.0186,0.0046,1.0000,0.3194,0.0726,0.0141, , 
HBASE-9106,HBASE,0.0,1.0000,0.1160,0.2222,0.0111,0.0129,0.0046,1.0000,0.2121,0.1034,0.0089, , 
HBASE-9111,HBASE,1.0,0.0000,0.0000,0.0000,0.0000,0.0158,0.0054,1.0000,0.1123,0.0833,0.0048,1.0000,0.0597
HBASE-8711,HBASE,1.0,1.0000,0.0049,0.1250,0.0005,0.0302,0.0061,1.0000,0.2075,0.0694,0.0099, , 
HBASE-9001,HBASE,0.0,1.0000,0.0118,0.3333,0.0019,0.0203,0.0052,1.0000,0.4018,0.0526,0.0101, , 
HBASE-9116,HBASE,1.0,1.0000,0.1046,0.2222,0.0092,0.0118,0.0043,1.0000,0.0896,0.0690,0.0041,1.0000,0.0589
HBASE-9120,HBASE,1.0,1.0000,0.0692,0.2500,0.0075,0.0196,0.0056, , , , , , 
HBASE-9121,HBASE,1.0,1.0000,0.0907,0.3333,0.0096,0.0232,0.0050,1.0000,0.0222,0.0909,0.0011,1.0000,0.0612
HBASE-9126,HBASE,0.0,1.0000,0.0346,0.1429,0.0036,0.0145,0.0052,1.0000,0.0913,0.0952,0.0039,1.0000,0.0602
HBASE-7391,HBASE,1.0,1.0000,0.0162,0.1667,0.0018,0.0376,0.0045,1.0000,0.4199,0.0775,0.0194, , 
HBASE-9129,HBASE,1.0,1.0000,0.0064,0.1667,0.0008,0.0166,0.0052,1.0000,0.3593,0.1224,0.0061, , 
HBASE-9137,HBASE,1.0,1.0000,0.0814,0.2500,0.0088,0.0109,0.0050,1.0000,0.4959,0.1176,0.0216,1.0000,0.0598
HBASE-9151,HBASE,1.0,1.0000,0.1129,0.2500,0.0080,0.0100,0.0039,1.0000,0.4084,0.0962,0.0166, , 
HBASE-9155,HBASE,1.0,1.0000,0.0225,0.2500,0.0027,0.0104,0.0052,1.0000,0.1810,0.0851,0.0076, , 
HBASE-9061,HBASE,0.0,0.0000,0.0000,0.0000,0.0000,0.0158,0.0051,1.0000,0.4537,0.1111,0.0177,1.0000,0.0600
HBASE-9158,HBASE,1.0,1.0000,0.0124,0.4000,0.0017,0.0141,0.0055,1.0000,0.3790,0.0598,0.0164, , 
HBASE-9161,HBASE,0.0,1.0000,0.0015,0.1429,0.0002,0.0200,0.0051,1.0000,0.3905,0.0545,0.0105, , 
HBASE-9163,HBASE,0.0,1.0000,0.0728,0.2000,0.0087,0.0100,0.0048,1.0000,0.4447,0.1304,0.0188,1.0000,0.0594
HBASE-9164,HBASE,1.0,1.0000,0.0086,0.1000,0.0007,0.0117,0.0041,1.0000,0.4030,0.0882,0.0148, , 
HBASE-8441,HBASE,1.0,1.0000,0.0415,0.1667,0.0036,0.0121,0.0046,1.0000,0.0802,0.0625,0.0029, , 
HBASE-9160,HBASE,0.0,1.0000,0.0302,0.1667,0.0024,0.0165,0.0045,1.0000,0.3681,0.0632,0.0109, , 
HBASE-9168,HBASE,0.0,1.0000,0.0273,0.2500,0.0030,0.0158,0.0048,1.0000,0.1426,0.0645,0.0057, , 
HBASE-9178,HBASE,0.0,1.0000,0.0373,0.1667,0.0041,0.0138,0.0052,1.0000,0.0762,0.0606,0.0032, , 
HBASE-9181,HBASE,0.0,1.0000,0.0243,0.2000,0.0029,0.0144,0.0049,1.0000,0.1515,0.1250,0.0053,1.0000,0.0604
HBASE-9182,HBASE,1.0,1.0000,0.0196,0.0833,0.0014,0.0094,0.0038,1.0000,0.2196,0.1124,0.0100, , 
HBASE-9128,HBASE,1.0,1.0000,0.0083,0.1000,0.0007,0.0075,0.0040,1.0000,0.3948,0.0702,0.0119, , 
HBASE-9191,HBASE,1.0,1.0000,0.0142,0.1429,0.0015,0.0157,0.0047,1.0000,0.1953,0.0870,0.0088,1.0000,0.0595
HBASE-9196,HBASE,1.0,1.0000,0.0403,0.2857,0.0047,0.0117,0.0052,1.0000,0.4347,0.0938,0.0134, , 
HBASE-9202,HBASE,0.0,1.0000,0.0200,0.3333,0.0032,0.0203,0.0051,1.0000,0.4128,0.0583,0.0128, , 
HBASE-9204,HBASE,1.0,1.0000,0.0320,0.2222,0.0028,0.0157,0.0046,1.0000,0.4529,0.0851,0.0171, , 
HBASE-9205,HBASE,0.0,1.0000,0.0143,0.1250,0.0012,0.0127,0.0044,1.0000,0.1216,0.2222,0.0049,1.0000,0.0606
HBASE-9208,HBASE,1.0,1.0000,0.0066,0.1250,0.0007,0.0148,0.0053,1.0000,0.4826,0.0845,0.0201, , 
HBASE-8719,HBASE,1.0,1.0000,0.0196,0.2500,0.0029,0.0123,0.0057,1.0000,0.1665,0.0462,0.0056, , 
HBASE-9221,HBASE,1.0,1.0000,0.0323,0.2857,0.0033,0.0196,0.0051,1.0000,0.1545,0.0833,0.0056, , 
HBASE-9023,HBASE,0.0,0.0000,0.0000,0.0000,0.0000,0.0135,0.0052,1.0000,0.0292,0.5319,0.0015, , 
HBASE-9225,HBASE,0.0,1.0000,0.0092,0.1667,0.0011,0.0122,0.0050,1.0000,0.2216,0.1000,0.0099, , 
HBASE-9226,HBASE,0.0,1.0000,0.0149,0.1250,0.0015,0.0129,0.0044,1.0000,0.0921,0.1111,0.0042,1.0000,0.0600
HBASE-9229,HBASE,0.0,1.0000,0.0243,0.2500,0.0036,0.0254,0.0071, , , , , , 
HBASE-9230,HBASE,1.0,1.0000,0.0874,0.1429,0.0055,0.0102,0.0037,1.0000,0.4351,0.1091,0.0198, , 
HBASE-9234,HBASE,1.0,1.0000,0.0421,0.1333,0.0039,0.0210,0.0047,1.0000,0.1957,0.1200,0.0098,1.0000,0.0589
HBASE-9237,HBASE,1.0,1.0000,0.0383,0.1667,0.0041,0.0337,0.0047,1.0000,0.0477,0.1538,0.0025,1.0000,0.0618
HBASE-9239,HBASE,0.0,1.0000,0.0197,0.3333,0.0028,0.0130,0.0050,1.0000,0.3645,0.0606,0.0077, , 
HBASE-9246,HBASE,1.0,1.0000,0.0210,0.1667,0.0027,0.0118,0.0043,1.0000,0.4150,0.0952,0.0161,1.0000,0.0590
HBASE-9247,HBASE,1.0,1.0000,0.0058,0.2000,0.0009,0.0129,0.0048,1.0000,0.1988,0.0833,0.0080, , 
HBASE-9248,HBASE,0.0,1.0000,0.0007,0.0769,0.0001,0.0105,0.0041,1.0000,0.3879,0.0732,0.0155, , 
HBASE-9250,HBASE,0.0,1.0000,0.0195,0.1333,0.0018,0.0127,0.0051,1.0000,0.0367,0.0652,0.0018, , 
HBASE-9253,HBASE,1.0,1.0000,0.0558,0.4286,0.0073,0.0265,0.0064,1.0000,0.1486,0.1111,0.0067,1.0000,0.0586
HBASE-9263,HBASE,0.0,1.0000,0.0950,0.3750,0.0093,0.0176,0.0047,1.0000,0.2592,0.1034,0.0103, , 
HBASE-9267,HBASE,1.0,1.0000,0.0237,0.1250,0.0021,0.0152,0.0050,1.0000,0.4278,0.0687,0.0160, , 
HBASE-9269,HBASE,0.0,1.0000,0.0225,0.1667,0.0023,0.0156,0.0048,1.0000,0.2831,0.0682,0.0075, , 
