RequirementID,ProjectName,Buggy,MaxSimilarity_TF-IDF_Cosine_Title,AvgSimilarity_TF-IDF_Cosine_Title,MaxSimilarity_Jaccard_Title,AvgSimilarity_Jaccard_Title,MaxSimilarity_EuclideanDistance_Title,AvgSimilarity_EuclideanDistance_Title,MaxSimilarity_TF-IDF_Cosine_Text,AvgSimilarity_TF-IDF_Cosine_Text,MaxSimilarity_Jaccard_Text,AvgSimilarity_Jaccard_Text,MaxSimilarity_EuclideanDistance_Text,AvgSimilarity_EuclideanDistance_Text
HIVE-9487,HIVE,1.0,1.0000,0.0458,0.4545,0.0071,0.0210,0.0043,1.0000,0.1420,0.0811,0.0056, , 
HIVE-5472,HIVE,1.0,1.0000,0.0536,0.2500,0.0049,0.0187,0.0044,1.0000,0.0896,0.0690,0.0037, , 
HIVE-9416,HIVE,1.0,1.0000,0.0053,0.1667,0.0007,0.0201,0.0064,1.0000,0.0999,0.0714,0.0034, , 
HIVE-9431,HIVE,0.0,1.0000,0.0074,0.6667,0.0011,0.0154,0.0039, , , , , , 
HIVE-8379,HIVE,0.0,1.0000,0.0329,0.1429,0.0036,0.0286,0.0050,1.0000,0.0041,0.1429,0.0002, , 
HIVE-9303,HIVE,0.0,1.0000,0.0260,0.2500,0.0025,0.0196,0.0045,0.9487,0.0751,0.0541,0.0034, , 
HIVE-9470,HIVE,0.0,1.0000,0.0434,0.1818,0.0033,0.0253,0.0042,1.0000,0.1756,0.0833,0.0073, , 
HIVE-9529,HIVE,1.0,1.0000,0.1137,0.2500,0.0089,0.0090,0.0039,1.0000,0.3409,0.1111,0.0123, , 
HIVE-9273,HIVE,1.0,1.0000,0.0916,0.4444,0.0094,0.0158,0.0046,1.0000,0.3931,0.2000,0.0198, , 
HIVE-9292,HIVE,0.0,1.0000,0.0074,0.7500,0.0011,0.0154,0.0039, , , , , , 
HIVE-9444,HIVE,1.0,1.0000,0.0074,0.4444,0.0010,0.0154,0.0040,1.0000,0.2598,0.1250,0.0115, , 
HIVE-9453,HIVE,1.0,1.0000,0.0016,0.1250,0.0002,0.0148,0.0050,1.0000,0.3399,0.0761,0.0156, , 
HIVE-9550,HIVE,1.0,1.0000,0.0318,0.1250,0.0022,0.0120,0.0044,1.0000,0.2653,0.0649,0.0111, , 
HIVE-9397,HIVE,1.0,1.0000,0.0089,0.2143,0.0009,0.0090,0.0038,1.0000,0.2838,0.0577,0.0088, , 
HIVE-6099,HIVE,1.0,1.0000,0.1311,0.4000,0.0129,0.0116,0.0042,1.0000,0.2621,0.0585,0.0080, , 
HIVE-9298,HIVE,1.0,1.0000,0.0417,0.2500,0.0045,0.0295,0.0047,1.0000,0.1979,0.0851,0.0092, , 
HIVE-9340,HIVE,0.0,1.0000,0.0260,0.2500,0.0049,0.0237,0.0040,1.0000,0.2963,0.0638,0.0097, , 
HIVE-9564,HIVE,0.0,1.0000,0.0037,0.1429,0.0004,0.0099,0.0051,1.0000,0.0094,0.1000,0.0005, , 
HIVE-9411,HIVE,0.0,1.0000,0.0278,0.4286,0.0040,0.0229,0.0047, , , , , , 
HIVE-9517,HIVE,1.0,1.0000,0.0549,0.3750,0.0078,0.0105,0.0042,1.0000,0.2564,0.0891,0.0082, , 
HIVE-9560,HIVE,1.0,1.0000,0.0968,0.1250,0.0059,0.0381,0.0042,1.0000,0.3413,0.0732,0.0117, , 
HIVE-9520,HIVE,1.0,1.0000,0.0242,0.5000,0.0040,0.1297,0.0064,1.0000,0.0226,0.1053,0.0011, , 
HIVE-9586,HIVE,0.0,1.0000,0.0298,0.1818,0.0025,0.0113,0.0042, , , , , , 
HIVE-9590,HIVE,1.0,1.0000,0.0334,0.4000,0.0041,0.0205,0.0053, , , , , , 
HIVE-9454,HIVE,1.0,1.0000,0.0285,0.2000,0.0026,0.0266,0.0049,1.0000,0.2623,0.0714,0.0107, , 
HIVE-9574,HIVE,0.0,1.0000,0.0292,0.2222,0.0048,0.0279,0.0044,1.0000,0.0199,0.0556,0.0008, , 
HIVE-9578,HIVE,1.0,1.0000,0.0923,0.2222,0.0089,0.0217,0.0043,1.0000,0.3483,0.1111,0.0141, , 
HIVE-9418,HIVE,1.0,1.0000,0.0351,0.2000,0.0029,0.0154,0.0042,1.0000,0.1348,0.1304,0.0066, , 
HIVE-9594,HIVE,1.0,1.0000,0.0651,0.2000,0.0078,0.0239,0.0056,1.0000,0.0889,0.0870,0.0036, , 
HIVE-9652,HIVE,0.0,1.0000,0.0345,0.1250,0.0031,0.0138,0.0045,1.0000,0.1341,0.0769,0.0049, , 
HIVE-9023,HIVE,1.0,1.0000,0.0098,0.1000,0.0008,0.0169,0.0043,1.0000,0.0713,0.0690,0.0029, , 
HIVE-9333,HIVE,1.0,1.0000,0.0124,0.1000,0.0010,0.0221,0.0044,1.0000,0.3880,0.0619,0.0116, , 
HIVE-9500,HIVE,1.0,1.0000,0.0368,0.2500,0.0040,0.0256,0.0046,1.0000,0.2566,0.0702,0.0090, , 
HIVE-9622,HIVE,1.0,1.0000,0.0628,0.1538,0.0047,0.0127,0.0040,1.0000,0.2778,0.0690,0.0076, , 
HIVE-9648,HIVE,1.0,1.0000,0.0286,0.1111,0.0024,0.0222,0.0048,1.0000,0.1808,0.1111,0.0083, , 
HIVE-9481,HIVE,1.0,1.0000,0.0615,0.1111,0.0051,0.0088,0.0044,1.0000,0.3329,0.0710,0.0113, , 
HIVE-9596,HIVE,1.0,1.0000,0.0088,0.1429,0.0009,0.0384,0.0046,1.0000,0.1467,0.0732,0.0052, , 
HIVE-9635,HIVE,1.0,1.0000,0.0010,0.1250,0.0001,0.0148,0.0062,1.0000,0.1470,0.0833,0.0061, , 
HIVE-9673,HIVE,1.0,1.0000,0.0026,0.1000,0.0002,0.0185,0.0047,1.0000,0.1969,0.1026,0.0085, , 
HIVE-9694,HIVE,1.0,1.0000,0.0316,0.1667,0.0031,0.0103,0.0046, , , , , , 
HIVE-9686,HIVE,1.0,1.0000,0.0157,0.1250,0.0015,0.0175,0.0045,1.0000,0.0873,0.0769,0.0034, , 
HIVE-9707,HIVE,0.0,1.0000,0.1023,0.1429,0.0103,0.0152,0.0051,0.1012,0.0001,0.0057,0.0000,1.0000,0.0941
HIVE-9350,HIVE,1.0,1.0000,0.0871,0.1667,0.0068,0.0287,0.0043,1.0000,0.1587,0.1176,0.0092, , 
HIVE-9617,HIVE,1.0,1.0000,0.0566,0.2500,0.0054,0.0160,0.0043,1.0000,0.0281,0.1333,0.0014, , 
HIVE-7653,HIVE,1.0,1.0000,0.1920,0.2222,0.0168,0.0198,0.0042,1.0000,0.3049,0.0649,0.0105, , 
HIVE-9581,HIVE,1.0,1.0000,0.0819,0.3333,0.0060,0.0154,0.0038, , , , , , 
HIVE-9606,HIVE,1.0,1.0000,0.0450,0.2143,0.0035,0.0128,0.0041,1.0000,0.1998,0.1154,0.0084, , 
HIVE-9419,HIVE,0.0,1.0000,0.0315,0.2222,0.0035,0.0161,0.0050,1.0000,0.1172,0.0870,0.0050, , 
HIVE-9556,HIVE,1.0,1.0000,0.0345,0.2222,0.0029,0.0099,0.0043,1.0000,0.1292,0.0385,0.0030, , 
HIVE-9722,HIVE,1.0,1.0000,0.0752,0.8182,0.0058,0.0154,0.0038, , , , , , 
HIVE-9728,HIVE,1.0,1.0000,0.0422,0.1176,0.0024,0.0103,0.0037, , , , , , 
HIVE-9732,HIVE,0.0,1.0000,0.0942,0.2500,0.0110,0.0105,0.0049,1.0000,0.0970,0.0870,0.0034, , 
HIVE-9671,HIVE,0.0,1.0000,0.0583,0.5000,0.0101,0.0256,0.0050,1.0000,0.1610,0.1250,0.0067, , 
HIVE-9750,HIVE,1.0,1.0000,0.0163,0.1667,0.0018,0.0128,0.0056,1.0000,0.0320,0.1143,0.0012, , 
HIVE-9751,HIVE,0.0,1.0000,0.0890,0.2500,0.0073,0.0100,0.0040,1.0000,0.0848,0.0800,0.0034, , 
HIVE-9655,HIVE,0.0,1.0000,0.1092,0.2500,0.0119,0.0297,0.0048,1.0000,0.2794,0.1127,0.0114, , 
HIVE-9723,HIVE,0.0,1.0000,0.0787,0.8182,0.0064,0.0154,0.0038, , , , , , 
HIVE-9759,HIVE,0.0,1.0000,0.0803,0.3000,0.0070,0.0175,0.0042, , , , , , 
HIVE-9761,HIVE,1.0,1.0000,0.0295,0.2000,0.0023,0.0090,0.0040, , , , , , 
HIVE-9764,HIVE,0.0,1.0000,0.0292,0.2222,0.0032,0.0099,0.0047, , , , , , 
HIVE-9765,HIVE,1.0,1.0000,0.0205,0.1667,0.0021,0.0094,0.0054,1.0000,0.0974,0.1053,0.0042, , 
HIVE-9777,HIVE,1.0,1.0000,0.0730,0.2222,0.0080,0.0093,0.0046, , , , , , 
HIVE-9413,HIVE,0.0,1.0000,0.0719,0.4286,0.0053,0.0237,0.0039, , , , , , 
HIVE-9731,HIVE,1.0,1.0000,0.1178,0.1818,0.0088,0.0139,0.0042,1.0000,0.1990,0.0667,0.0072, , 
HIVE-9772,HIVE,1.0,1.0000,0.1389,0.2500,0.0114,0.0205,0.0042,1.0000,0.2417,0.1071,0.0097, , 
HIVE-9785,HIVE,0.0,1.0000,0.0765,0.8182,0.0062,0.0154,0.0038, , , , , , 
HIVE-9799,HIVE,0.0,1.0000,0.1130,0.1818,0.0096,0.0104,0.0046, , , , , , 
HIVE-9253,HIVE,1.0,1.0000,0.0549,0.2500,0.0047,0.0129,0.0043,1.0000,0.1279,0.1053,0.0053, , 
HIVE-9432,HIVE,1.0,1.0000,0.0083,0.6667,0.0015,0.0154,0.0040, , , , , , 
HIVE-9755,HIVE,0.0,1.0000,0.1044,0.1667,0.0083,0.0215,0.0039,1.0000,0.2565,0.1000,0.0068, , 
HIVE-9770,HIVE,1.0,1.0000,0.0151,0.1250,0.0012,0.0297,0.0041,1.0000,0.0204,0.0513,0.0009, , 
HIVE-9793,HIVE,0.0,1.0000,0.0276,0.1818,0.0024,0.0130,0.0044,1.0000,0.1432,0.0909,0.0059, , 
HIVE-9803,HIVE,0.0,1.0000,0.1476,0.2500,0.0131,0.0119,0.0042,1.0000,0.0244,0.0714,0.0010, , 
HIVE-9083,HIVE,1.0,1.0000,0.0572,0.1818,0.0047,0.0267,0.0040,1.0000,0.2132,0.1333,0.0087, , 
HIVE-9641,HIVE,1.0,1.0000,0.0565,0.1250,0.0053,0.0348,0.0046,1.0000,0.4275,0.2000,0.0260, , 
HIVE-9690,HIVE,1.0,1.0000,0.0067,0.2857,0.0008,0.0129,0.0047,1.0000,0.1616,0.0769,0.0059, , 
HIVE-9827,HIVE,0.0,1.0000,0.0744,0.2727,0.0058,0.0091,0.0041,1.0000,0.2279,0.1500,0.0107, , 
HIVE-9480,HIVE,1.0,1.0000,0.0204,0.2500,0.0019,0.0215,0.0042,1.0000,0.2620,0.0571,0.0085, , 
HIVE-9486,HIVE,1.0,1.0000,0.0324,0.1818,0.0030,0.0230,0.0045,1.0000,0.0018,0.0435,0.0001, , 
HIVE-9779,HIVE,1.0,1.0000,0.1248,0.1765,0.0079,0.0124,0.0038,1.0000,0.2664,0.0976,0.0117, , 
HIVE-9810,HIVE,1.0,1.0000,0.0087,0.1111,0.0007,0.0337,0.0048,1.0000,0.2300,0.1034,0.0079, , 
HIVE-9830,HIVE,0.0,1.0000,0.1190,0.2308,0.0107,0.0246,0.0041,1.0000,0.0310,0.0769,0.0013, , 
HIVE-9837,HIVE,0.0,1.0000,0.0453,0.1818,0.0033,0.0103,0.0039, , , , , , 
HIVE-8119,HIVE,0.0,1.0000,0.0296,0.5000,0.0047,0.0132,0.0058,1.0000,0.0298,0.0909,0.0014, , 
HIVE-9826,HIVE,0.0,1.0000,0.0960,0.3750,0.0093,0.0218,0.0045,1.0000,0.4390,0.2250,0.0185, , 
HIVE-9832,HIVE,1.0,1.0000,0.0852,0.3333,0.0080,0.0110,0.0041,1.0000,0.2570,0.1759,0.0082, , 
HIVE-9843,HIVE,0.0,1.0000,0.0128,0.1667,0.0015,0.0112,0.0049, , , , , , 
HIVE-9849,HIVE,1.0,1.0000,0.0320,0.3750,0.0030,0.0100,0.0044, , , , , , 
HIVE-9657,HIVE,0.0,1.0000,0.0710,0.1429,0.0053,0.0150,0.0040,1.0000,0.1470,0.0732,0.0059, , 
HIVE-9677,HIVE,1.0,1.0000,0.0352,0.2000,0.0044,0.0287,0.0051,1.0000,0.0681,0.1538,0.0030, , 
HIVE-9744,HIVE,1.0,1.0000,0.0266,0.1000,0.0021,0.0235,0.0043,1.0000,0.1195,0.0741,0.0047, , 
HIVE-9763,HIVE,1.0,1.0000,0.0135,0.2000,0.0014,0.0116,0.0047,1.0000,0.3592,0.1290,0.0147, , 
HIVE-9788,HIVE,1.0,1.0000,0.0260,0.4000,0.0025,0.0227,0.0043,1.0000,0.1729,0.1111,0.0067, , 
HIVE-9801,HIVE,1.0,1.0000,0.0075,0.1429,0.0008,0.0111,0.0049, , , , , , 
HIVE-9817,HIVE,1.0,1.0000,0.0046,0.1667,0.0005,0.0155,0.0050,1.0000,0.0733,0.0833,0.0028, , 
HIVE-9844,HIVE,1.0,1.0000,0.1472,0.2000,0.0113,0.0109,0.0041, , , , , , 
HIVE-9302,HIVE,1.0,1.0000,0.0475,0.1429,0.0033,0.0189,0.0043,1.0000,0.1581,0.1034,0.0058, , 
HIVE-9878,HIVE,1.0,1.0000,0.0679,0.2500,0.0073,0.0142,0.0046,1.0000,0.1821,0.1176,0.0075, , 
HIVE-9879,HIVE,0.0,1.0000,0.0364,0.2222,0.0037,0.0135,0.0045,1.0000,0.0259,0.0667,0.0010, , 
HIVE-9881,HIVE,1.0,1.0000,0.0055,0.1250,0.0006,0.0132,0.0045,1.0000,0.0886,0.1250,0.0036, , 
HIVE-9884,HIVE,1.0,1.0000,0.1268,0.2000,0.0107,0.0115,0.0040, , , , , , 
HIVE-9867,HIVE,1.0,1.0000,0.0111,0.2857,0.0013,0.0183,0.0048,1.0000,0.0830,0.1250,0.0038, , 
HIVE-9888,HIVE,1.0,1.0000,0.0427,0.2500,0.0047,0.0123,0.0051,1.0000,0.1335,0.1154,0.0054, , 
HIVE-9891,HIVE,1.0,1.0000,0.0185,0.2857,0.0022,0.0111,0.0054,1.0000,0.0700,0.1111,0.0029, , 
HIVE-9661,HIVE,1.0,1.0000,0.0477,0.1429,0.0035,0.0117,0.0042,1.0000,0.1528,0.0962,0.0066, , 
HIVE-9775,HIVE,1.0,1.0000,0.0821,0.2857,0.0100,0.0110,0.0049, , , , , , 
HIVE-9807,HIVE,0.0,1.0000,0.0870,0.2727,0.0090,0.0103,0.0044,1.0000,0.0029,0.0714,0.0001, , 
HIVE-9808,HIVE,1.0,1.0000,0.0614,0.1818,0.0050,0.0113,0.0042, , , , , , 
HIVE-9836,HIVE,1.0,1.0000,0.1829,0.2000,0.0122,0.0113,0.0039,1.0000,0.0437,0.2000,0.0028, , 
HIVE-9855,HIVE,0.0,1.0000,0.1477,0.2667,0.0111,0.0233,0.0040,1.0000,0.1998,0.0833,0.0084, , 
HIVE-9886,HIVE,1.0,1.0000,0.1137,0.2222,0.0099,0.0104,0.0042,1.0000,0.0854,0.0588,0.0029, , 
HIVE-9800,HIVE,1.0,1.0000,0.0473,0.2727,0.0046,0.0197,0.0044,1.0000,0.2626,0.1333,0.0129, , 
HIVE-9890,HIVE,1.0,1.0000,0.0154,0.2857,0.0018,0.0114,0.0044,1.0000,0.0853,0.0526,0.0024, , 
HIVE-9856,HIVE,1.0,1.0000,0.0239,0.4375,0.0021,0.0154,0.0038,1.0000,0.0967,0.0952,0.0035, , 
HIVE-9874,HIVE,1.0,1.0000,0.0785,0.1667,0.0052,0.0272,0.0042,1.0000,0.4138,0.1000,0.0186, , 
HIVE-9877,HIVE,1.0,1.0000,0.0345,0.1429,0.0033,0.0134,0.0048,1.0000,0.2905,0.0885,0.0087, , 
HIVE-9720,HIVE,1.0,1.0000,0.1805,0.2667,0.0152,0.0126,0.0041,1.0000,0.2891,0.0631,0.0089, , 
HIVE-9906,HIVE,1.0,1.0000,0.0670,0.2000,0.0080,0.0297,0.0051,1.0000,0.2452,0.0952,0.0087, , 
HIVE-9915,HIVE,1.0,1.0000,0.0517,0.2308,0.0050,0.0134,0.0045,1.0000,0.1925,0.0816,0.0084, , 
HIVE-9946,HIVE,1.0,1.0000,0.0157,0.4615,0.0022,0.0154,0.0039, , , , , , 
HIVE-9958,HIVE,0.0,1.0000,0.0118,0.2000,0.0012,0.0105,0.0041,1.0000,0.2893,0.0638,0.0097, , 
HIVE-9959,HIVE,0.0,1.0000,0.1412,0.3158,0.0082,0.0154,0.0037, , , , , , 
HIVE-9982,HIVE,0.0,1.0000,0.0196,0.4000,0.0024,0.0154,0.0039, , , , , , 
HIVE-9729,HIVE,1.0,1.0000,0.0232,0.1818,0.0021,0.0171,0.0044,1.0000,0.2096,0.0877,0.0076, , 
HIVE-9894,HIVE,0.0,1.0000,0.0771,0.2308,0.0055,0.0150,0.0040,1.0000,0.1855,0.1364,0.0082, , 
HIVE-9914,HIVE,1.0,1.0000,0.0238,0.2727,0.0019,0.0221,0.0042,1.0000,0.1497,0.1071,0.0066, , 
HIVE-9934,HIVE,1.0,1.0000,0.0314,0.1333,0.0020,0.0136,0.0047,1.0000,0.2663,0.0864,0.0083,1.0000,0.0938
HIVE-9942,HIVE,0.0,1.0000,0.0456,0.2500,0.0048,0.0239,0.0044,1.0000,0.4340,0.3846,0.0277, , 
HIVE-9943,HIVE,1.0,1.0000,0.0138,0.5000,0.0023,0.0154,0.0039,1.0000,0.1266,0.0909,0.0044, , 
HIVE-9964,HIVE,0.0,1.0000,0.0513,0.3571,0.0044,0.0154,0.0039, , , , , , 
HIVE-9978,HIVE,1.0,1.0000,0.0457,0.1250,0.0040,0.0112,0.0044,1.0000,0.2659,0.0781,0.0139, , 
HIVE-10008,HIVE,1.0,1.0000,0.0324,0.2222,0.0028,0.0220,0.0043,1.0000,0.2971,0.1000,0.0158, , 
HIVE-9971,HIVE,1.0,1.0000,0.0223,0.3333,0.0027,0.0687,0.0058,1.0000,0.1959,0.0541,0.0056, , 
HIVE-9984,HIVE,1.0,0.0000,0.0000,0.0000,0.0000,0.0143,0.0049,1.0000,0.0469,0.0606,0.0014, , 
HIVE-9999,HIVE,1.0,1.0000,0.0257,0.2000,0.0027,0.0101,0.0047, , , , , , 
HIVE-10009,HIVE,0.0,1.0000,0.1269,0.3750,0.0137,0.0150,0.0045,1.0000,0.2182,0.1667,0.0074, , 
HIVE-9792,HIVE,1.0,1.0000,0.0512,0.2857,0.0062,0.0311,0.0047,1.0000,0.2973,0.0645,0.0101, , 
HIVE-9981,HIVE,0.0,1.0000,0.0421,0.1429,0.0029,0.0204,0.0042,1.0000,0.2718,0.0896,0.0123, , 
HIVE-9994,HIVE,1.0,1.0000,0.1328,0.2000,0.0107,0.0218,0.0041,1.0000,0.3329,0.1087,0.0145, , 
HIVE-9997,HIVE,1.0,1.0000,0.0604,0.1818,0.0054,0.0119,0.0045,0.0000,0.0000,0.0000,0.0000,1.0000,0.1042
HIVE-10014,HIVE,1.0,1.0000,0.0149,0.1111,0.0013,0.0099,0.0040,1.0000,0.2076,0.1351,0.0095, , 
HIVE-10023,HIVE,0.0,1.0000,0.0518,0.3750,0.0067,0.0139,0.0044,1.0000,0.0623,0.1333,0.0024, , 
HIVE-10039,HIVE,1.0,1.0000,0.0229,0.2000,0.0025,0.0103,0.0047, , , , , , 
HIVE-9825,HIVE,1.0,1.0000,0.0822,0.7500,0.0068,0.0154,0.0038, , , , , , 
HIVE-9912,HIVE,1.0,1.0000,0.0191,0.1000,0.0015,0.0108,0.0042, , , , , , 
HIVE-9965,HIVE,0.0,1.0000,0.0495,0.5294,0.0040,0.0154,0.0039, , , , , , 
HIVE-10045,HIVE,0.0,1.0000,0.0260,0.2222,0.0026,0.0090,0.0045,1.0000,0.2528,0.1014,0.0066, , 
HIVE-10046,HIVE,0.0,1.0000,0.0452,0.2222,0.0042,0.0099,0.0046,1.0000,0.0919,0.1538,0.0043, , 
HIVE-10043,HIVE,0.0,1.0000,0.0241,0.3333,0.0029,0.0123,0.0051,1.0000,0.1972,0.0800,0.0085, , 
HIVE-10064,HIVE,0.0,1.0000,0.0274,0.1667,0.0025,0.0087,0.0046,1.0000,0.0212,0.0714,0.0008, , 
HIVE-9903,HIVE,0.0,1.0000,0.0132,0.2000,0.0017,0.0302,0.0065,0.0000,0.0000,0.0000,0.0000,1.0000,0.1011
HIVE-9977,HIVE,1.0,1.0000,0.1306,0.2727,0.0114,0.0118,0.0043,1.0000,0.4117,0.1750,0.0196, , 
HIVE-10007,HIVE,1.0,1.0000,0.1060,0.4286,0.0104,0.0267,0.0043,1.0000,0.3478,0.1351,0.0162, , 
HIVE-10063,HIVE,1.0,1.0000,0.1151,0.2222,0.0098,0.0105,0.0042,1.0000,0.2526,0.0755,0.0096, , 
HIVE-10075,HIVE,0.0,1.0000,0.0119,0.1250,0.0011,0.0168,0.0042,1.0000,0.0411,0.0769,0.0016, , 
HIVE-8746,HIVE,1.0,1.0000,0.0648,0.2000,0.0056,0.0175,0.0043,1.0000,0.1900,0.0635,0.0062, , 
HIVE-9563,HIVE,1.0,1.0000,0.0747,0.4615,0.0063,0.0237,0.0039, , , , , , 
HIVE-10072,HIVE,1.0,1.0000,0.1031,0.2222,0.0097,0.0195,0.0043,1.0000,0.0830,0.1111,0.0037, , 
HIVE-10078,HIVE,1.0,1.0000,0.0191,0.1818,0.0016,0.0145,0.0043,1.0000,0.1284,0.0625,0.0042, , 
HIVE-1575,HIVE,1.0,1.0000,0.1480,0.2222,0.0122,0.0126,0.0043,1.0000,0.2926,0.0833,0.0115, , 
HIVE-9766,HIVE,0.0,1.0000,0.0629,0.3333,0.0101,0.0209,0.0057,1.0000,0.2166,0.0816,0.0083, , 
HIVE-9839,HIVE,1.0,1.0000,0.0475,0.1818,0.0038,0.0208,0.0043,1.0000,0.1174,0.0857,0.0054, , 
HIVE-9859,HIVE,0.0,1.0000,0.0206,0.2000,0.0025,0.0195,0.0047,1.0000,0.2788,0.0690,0.0115, , 
HIVE-9976,HIVE,1.0,1.0000,0.0078,0.2500,0.0008,0.0164,0.0044,1.0000,0.1040,0.0482,0.0033, , 
HIVE-9998,HIVE,1.0,1.0000,0.0521,0.2500,0.0059,0.0206,0.0049,1.0000,0.1119,0.2000,0.0057, , 
HIVE-10085,HIVE,1.0,1.0000,0.0185,0.1250,0.0018,0.0180,0.0044,1.0000,0.3331,0.0606,0.0095, , 
HIVE-10087,HIVE,1.0,1.0000,0.0494,0.1818,0.0036,0.0098,0.0039,1.0000,0.0554,0.0833,0.0017, , 
HIVE-10091,HIVE,1.0,1.0000,0.1109,0.2143,0.0064,0.0148,0.0042,1.0000,0.2657,0.1224,0.0115, , 
HIVE-10099,HIVE,1.0,1.0000,0.0176,0.2000,0.0019,0.0151,0.0053, , , , , , 
HIVE-10125,HIVE,1.0,1.0000,0.0403,0.1538,0.0034,0.0097,0.0042,1.0000,0.0826,0.1333,0.0032, , 
HIVE-10027,HIVE,0.0,1.0000,0.0800,0.1818,0.0066,0.0282,0.0043,1.0000,0.2542,0.1250,0.0112, , 
HIVE-10093,HIVE,1.0,1.0000,0.0148,0.1250,0.0012,0.0130,0.0045,1.0000,0.3471,0.0750,0.0123, , 
HIVE-10129,HIVE,0.0,1.0000,0.0394,0.3333,0.0044,0.0139,0.0047,1.0000,0.0355,0.1579,0.0016, , 
HIVE-10066,HIVE,1.0,1.0000,0.1319,0.2727,0.0109,0.0121,0.0040,1.0000,0.2398,0.0641,0.0093,1.0000,0.0949
HIVE-10086,HIVE,1.0,1.0000,0.1404,0.1667,0.0101,0.0208,0.0041,1.0000,0.3170,0.0922,0.0133, , 
HIVE-10143,HIVE,0.0,1.0000,0.0808,0.3077,0.0081,0.0101,0.0039,1.0000,0.2689,0.0769,0.0102, , 
HIVE-10053,HIVE,0.0,1.0000,0.0388,0.1818,0.0029,0.0190,0.0041, , , , , , 
HIVE-10104,HIVE,1.0,1.0000,0.0281,0.1111,0.0024,0.0106,0.0042,1.0000,0.0892,0.0732,0.0039, , 
HIVE-10138,HIVE,0.0,1.0000,0.1629,0.2941,0.0105,0.0154,0.0038, , , , , , 
HIVE-8817,HIVE,1.0,1.0000,0.0932,0.2000,0.0075,0.0113,0.0042, , , , , , 
HIVE-9664,HIVE,1.0,1.0000,0.0994,0.1538,0.0077,0.0111,0.0039,1.0000,0.2882,0.0909,0.0123, , 
HIVE-10001,HIVE,1.0,1.0000,0.0372,0.2222,0.0040,0.0186,0.0060, , , , , , 
HIVE-10081,HIVE,0.0,1.0000,0.0291,0.2500,0.0030,0.0099,0.0042,1.0000,0.2731,0.0667,0.0098, , 
HIVE-10123,HIVE,1.0,1.0000,0.0684,0.1667,0.0042,0.0116,0.0038,1.0000,0.2762,0.0811,0.0103, , 
HIVE-10150,HIVE,1.0,1.0000,0.0392,0.1429,0.0038,0.0127,0.0045,1.0000,0.2146,0.0889,0.0124, , 
HIVE-10177,HIVE,1.0,1.0000,0.0213,0.4286,0.0021,0.0113,0.0045, , , , , , 
HIVE-10181,HIVE,0.0,1.0000,0.0583,0.3333,0.0049,0.0154,0.0039, , , , , , 
HIVE-10182,HIVE,0.0,1.0000,0.0401,0.4444,0.0039,0.0154,0.0037, , , , , , 
HIVE-10183,HIVE,0.0,1.0000,0.0294,0.2222,0.0034,0.0119,0.0047, , , , , , 
HIVE-10158,HIVE,1.0,1.0000,0.1299,0.1818,0.0110,0.0112,0.0042,1.0000,0.2706,0.1475,0.0086, , 
HIVE-10162,HIVE,0.0,1.0000,0.0434,0.1818,0.0031,0.0091,0.0039,1.0000,0.0995,0.1111,0.0037, , 
HIVE-10201,HIVE,0.0,1.0000,0.0851,0.2222,0.0078,0.0109,0.0045,1.0000,0.1363,0.0789,0.0046, , 
HIVE-10205,HIVE,0.0,1.0000,0.0025,0.1250,0.0003,0.0118,0.0048,1.0000,0.0134,0.1250,0.0007, , 
HIVE-9693,HIVE,1.0,1.0000,0.0523,0.2308,0.0046,0.0113,0.0041,0.8165,0.0108,0.5000,0.0018,1.0000,0.1024
HIVE-10195,HIVE,0.0,1.0000,0.0430,0.6250,0.0040,0.0154,0.0038, , , , , , 
HIVE-10207,HIVE,0.0,1.0000,0.0287,0.3333,0.0038,0.0178,0.0048,1.0000,0.1632,0.1429,0.0077, , 
HIVE-8818,HIVE,1.0,1.0000,0.0937,0.7000,0.0074,0.0790,0.0041, , , , , , 
HIVE-10128,HIVE,1.0,1.0000,0.1129,0.2222,0.0096,0.0117,0.0043,1.0000,0.0961,0.0702,0.0030, , 
HIVE-10218,HIVE,1.0,1.0000,0.0251,0.2500,0.0028,0.0108,0.0046,1.0000,0.0016,0.0370,0.0001, , 
HIVE-10042,HIVE,1.0,1.0000,0.0562,0.1667,0.0043,0.0220,0.0041,1.0000,0.0026,0.0769,0.0002, , 
HIVE-10146,HIVE,1.0,1.0000,0.0474,0.2000,0.0041,0.0142,0.0046,1.0000,0.2540,0.1034,0.0112, , 
HIVE-10163,HIVE,1.0,1.0000,0.0039,0.1429,0.0004,0.0145,0.0046,1.0000,0.2734,0.0690,0.0107, , 
HIVE-10224,HIVE,1.0,1.0000,0.0586,0.2308,0.0048,0.0086,0.0039,1.0000,0.0074,0.0769,0.0003, , 
HIVE-8122,HIVE,1.0,1.0000,0.0449,0.1818,0.0040,0.0179,0.0044,1.0000,0.1022,0.1176,0.0047, , 
HIVE-9870,HIVE,1.0,1.0000,0.0708,0.1667,0.0068,0.0327,0.0044,1.0000,0.1335,0.0652,0.0051, , 
HIVE-10037,HIVE,1.0,1.0000,0.0541,0.4000,0.0065,0.0283,0.0049,1.0000,0.0105,0.1429,0.0006, , 
