Project;Release;Commit;NS;ND;NF;Entropy;Size;LA;LD;LT;FIX;NDEV;AGE;NUC;EXP;REXP;SEXP;Actual_Defective
GROOVY;3;b24b0fba3b368c2b7480b414e6d677ab343e63db;1;0;1;0.0;8;0;0;1540;NO;5;0;2195;439;438.0;439;NO
GROOVY;3;ed476106caa2c9c966621e13a5b8b38a89b4c0e9;1;0;1;0.0;13;11;0;166;NO;5;6;2190;438;437.0;438;NO
GROOVY;3;896e2aeb29e82310db454f352ea3f63805735f51;1;0;1;0.0;2;0;0;463;NO;5;16;2180;436;435.0;436;NO
GROOVY;3;46d35afc16f73aa0de8a37ef391d408c4aaae230;1;0;1;0.0;41;13;0;1527;NO;5;1;2175;435;434.0;435;NO
GROOVY;3;6738f45ab2ebb1c5ba089749b0ff984a3313dfe7;1;0;1;0.0;1955;87;0;1045;NO;5;0;2165;433;432.0;433;NO
GROOVY;3;f68bc85579f1d60a764a1b2b28a22042d1d0b404;2;0;2;0.7642045065086203;18;0;0;436;NO;5;11;2160;27;26.0;27;NO
GROOVY;3;fe400421a571860035ad5b0e2d60f76a6062d7c2;2;0;2;1.0;26;14;0;1513;NO;5;1;2160;26;25.0;26;YES
GROOVY;3;fdeb29cab243ec25acc8866114393c2d6bf3f439;2;0;2;0.0;15;13;0;2532;NO;5;15;2160;432;431.0;432;NO
GROOVY;3;b5e2e640b10d4bda5b22982cc3c2b75732c0a439;1;0;1;0.0;1953;0;85;1130;NO;5;0;2150;430;429.0;430;NO
GROOVY;3;c84230009bb33d760c5e2f3dc3685fcca279b8eb;1;0;1;0.0;97;91;0;1039;NO;5;21;2140;428;427.0;428;NO
GROOVY;3;1f4a947d786b3858be72e2dba9d793ffedf2fb91;3;0;3;1.4056390622295662;35;19;0;2520;NO;5;4;2135;427;426.0;427;NO
GROOVY;3;06b386f85689023c84e07451afe28fd3988d2466;1;0;1;0.0;2;0;2;111;NO;5;0;2125;425;424.0;425;NO
GROOVY;3;7a7d207761911e275c47fbca61ef1277c55b9d73;1;0;1;0.0;10;10;0;101;NO;5;8;2120;424;423.0;424;NO
GROOVY;3;f855a6a3eb97a53ef5699c6daf2b684a23ff68aa;1;0;1;0.0;3;3;0;1510;NO;5;1;2115;423;422.0;423;NO
GROOVY;3;9aaf4fd018b1c47359ff4fc991a5bce4700a494b;6;0;6;0.3677158131187659;303;93;0;2448;YES;5;0;2110;422;421.0;422;NO
GROOVY;3;567cc8c30b25e20c739328aba295371b09199611;10;0;10;0.5829946812528457;458;254;6;2434;NO;5;1;2105;421;420.0;421;NO
GROOVY;3;9cf8162b9e68be61de858fe0b03863d23ca86e01;5;0;5;1.6258145836939115;77;53;0;2047;NO;5;7;2100;420;419.0;420;NO
GROOVY;3;2ccc2dc0e8a8fa98a50c3458996b69dfd11a905b;7;0;7;1.5;104;96;0;2427;YES;5;6;2090;24;23.0;24;NO
GROOVY;3;0a0079962d191f69e989b13cc8cd727bd72707df;1;0;1;0.0;10;10;0;511;NO;5;1;2090;418;417.0;418;NO
GROOVY;3;99d9a28f78f54224a7f2bb16ac9bb6a2a3fabc05;8;0;8;1.727351814444994;173;43;80;2027;NO;5;14;2080;416;415.0;416;NO
GROOVY;3;eaa35ce47f2a7048397fdec13603786c7367eaf8;1;0;1;0.0;32;16;0;1162;NO;5;0;2075;415;414.0;415;NO
GROOVY;3;b9b617b14420f034e804d7109c140c821a4b2a32;2;0;2;0.12831912909782703;248;22;0;1152;NO;5;35;2070;414;413.0;414;NO
GROOVY;3;a9867f71db0c2837ca9ecc90c1dd51153cc7f8e7;2;0;2;0.0;389;389;0;1508;NO;5;0;2065;413;412.0;413;NO
GROOVY;3;0a0faf773fa5e422f0b0437000492df529fb73d5;1;0;1;0.0;522;50;0;1458;NO;5;0;2060;412;411.0;412;NO
GROOVY;3;ac3290a353784318b31ea3a24bd1343aa239ab9a;1;0;1;0.0;16;8;0;164;NO;5;19;2055;411;410.0;411;NO
GROOVY;3;e8ede3636935aefdf7ed4fc7ea5b7b5769b7d197;1;0;1;0.0;7;3;0;1149;NO;5;0;2050;410;409.0;410;NO
GROOVY;3;606fe0b2a46f0ec5d7ba798e5095e03f91dd581a;2;0;2;0.0;13;11;0;1146;NO;5;1;2045;409;408.0;409;NO
GROOVY;3;dc50e0827c679004750469d4aec76d1d36f57be3;1;0;1;0.0;61;51;0;1407;NO;5;1;2035;407;406.0;407;NO
GROOVY;3;8eb3a3ac60cc9444c17aedd0b62e1620345d857f;3;0;3;1.57121214887612;366;60;4;2384;NO;5;8;2030;406;405.0;406;NO
GROOVY;3;937e981346501cc136cec2534d543605da3c6c97;1;0;1;0.0;20;6;0;233;NO;5;0;2025;405;404.0;405;NO
GROOVY;3;187aa768be7fb1c50a74f573c64b18fe26b65650;1;0;1;0.0;34;6;0;189;NO;5;0;2015;403;402.0;403;NO
GROOVY;3;047575342f452aedbdd30d19446fda52d7fb5540;3;0;3;1.0;13;9;0;502;NO;5;0;1995;399;398.0;399;NO
GROOVY;3;7677faca7faba0eb6ecdb6852c35896fc7b32ca5;2;0;2;0.0;101;97;0;169;NO;5;0;1985;397;396.0;397;NO
GROOVY;3;c5e56026345fb723bfdfbfd627860ac39ccbd203;1;0;1;0.0;15;15;0;183;NO;5;19;1980;396;395.0;396;NO
GROOVY;3;75f4be92458bd10bdc204d70bc2d5dc471279302;1;0;1;0.0;17;17;0;164;NO;5;19;1975;395;394.0;395;NO
GROOVY;3;bcd6de4f8aa10b5d9f5a3ea60d134c960d7359c1;1;0;1;0.0;6;0;2;504;NO;5;6;1970;394;393.0;394;NO
GROOVY;3;da42c9df67e9ed94b4b47c71b301f62cec95a62c;2;0;2;0.06047429775658422;701;133;0;2004;NO;5;0;1965;393;392.0;393;YES
GROOVY;3;7111204f9a91a56ba024cda78eee636ddc08437b;1;0;1;0.0;4;4;0;411;NO;5;0;1960;392;391.0;392;NO
GROOVY;3;1445be7bda772604765e46cf91c4194aa2b84141;2;0;2;0.4021791902022729;240;39;1;372;NO;5;6;1955;391;390.0;391;NO
GROOVY;3;82ab046a4e8f50cee51dd716145e0838ec5dd286;1;0;1;0.0;7;7;0;162;NO;5;3;1935;387;386.0;387;NO
GROOVY;3;2691bde66a8e4add212e08e92fe30a047ab9f87d;8;0;8;0.8655773289154355;835;355;0;1984;YES;5;8;1930;386;385.0;386;YES
GROOVY;3;2ac921c95f3465b9740c11f2e9d8e451ba02381c;2;0;2;0.24229218908241482;59;9;0;162;NO;5;0;1925;385;384.0;385;NO
GROOVY;3;14fbefdd3a083614c5eff9e4b2d5e7288c6cf059;3;0;3;1.0413771530015934;338;116;0;102;NO;5;67;1920;384;383.0;384;NO
GROOVY;3;38283b2538d594a5a24b7b33b8f66864928ccbd9;3;0;3;0.0;33;25;0;222;NO;5;7;1915;383;382.0;383;NO
GROOVY;3;0f5c73d85d5f6a7126b5083dcc4a78f5b219c44a;1;0;1;0.0;7;5;0;68;NO;5;0;1910;382;381.0;382;NO
GROOVY;3;fe0957d4640599defb3a9c00a2024cd4923cef4c;1;0;1;0.0;86;2;0;87;NO;5;3;1905;381;380.0;381;NO
GROOVY;3;e282101870c5def7c7e6191df794f25dc1995949;4;0;4;0.5435644431995964;68;51;1;1029;NO;5;4;1900;380;379.0;380;NO
GROOVY;3;8f7bfe04f383a290151ba4d912bfe238e280ae20;3;0;3;0.0;212;20;2;2368;NO;5;7;1895;379;378.0;379;NO
GROOVY;3;3d343749694e11ac09e4cac775a5cae666133a8b;5;0;5;1.158938532350277;38;0;8;2368;NO;5;25;1890;378;377.0;378;NO
GROOVY;3;603fd55a0619a976837ce9f4471ec91ced66f5d9;1;0;1;0.0;68;68;0;0;NO;5;0;1880;376;375.0;376;NO
GROOVY;3;61f1ea4ad484a133b6b4b4c16a8deb5234069650;1;0;1;0.0;2;0;0;162;NO;5;3;1875;375;374.0;375;NO
GROOVY;3;5524eac9cd6ef31fe98cbb9176ba526264a0a492;1;0;1;0.0;7;7;0;1022;NO;5;1;1865;373;372.0;373;NO
GROOVY;3;6057df6f450fc2a3578ad7aec5cfdda2371d8afb;6;0;6;0.0;425;214;209;363;NO;5;14;1860;372;371.0;372;NO
GROOVY;3;30e6393c37e81cfb1926059f5af77db518ef5e55;35;0;35;4.183397558541118;1062;446;434;2368;NO;5;22;1855;371;370.0;371;NO
GROOVY;3;6e83a01d862b3745b1332292be344e59f0c57e61;10;0;10;0.0;1662;831;831;372;NO;5;11;1850;370;369.0;370;NO
GROOVY;3;653d75403391eb8662f9a25f82d2df1759413075;5;0;5;0.0;985;636;349;349;NO;5;3;1845;369;368.0;369;NO
GROOVY;3;b745f26831608aa141ba085ce3c68fd9c811939b;2;0;2;0.0;62;62;0;120;NO;5;23;1840;368;367.0;368;NO
GROOVY;3;42437917f185f8efa3d947fae3bb08b584504650;1;0;1;0.0;76;36;0;1128;NO;5;1;1835;367;366.0;367;NO
GROOVY;3;fa81e63166b767850a9020a922925ad35ce226fa;1;0;1;0.0;105;105;0;0;NO;5;0;1830;366;365.0;366;NO
GROOVY;3;b6616e5fb6d537229d307cf8647ef483468175a6;1;0;1;0.0;4;0;0;1128;NO;5;12;1825;365;364.0;365;NO
GROOVY;4;6aa5ee3a9ed1263cc3356bdb9f48551d769a8122;1;0;1;0.0;10;0;2;140;NO;9;0;6597;733;732.0;733;NO
GROOVY;4;95a4a2fd207d14d4f975dcef7ad4b018d591c5d4;3;0;3;0.7219280948873623;227;157;0;2870;NO;9;0;6588;732;731.0;732;NO
GROOVY;4;af85cf894ea97235988d361fca44082939ec6346;1;0;1;0.0;8;8;0;3380;NO;9;0;6579;7;6.0;7;NO
GROOVY;4;5664847166ac465e31ee7480564d879835baf20e;1;0;1;0.0;19;5;0;522;NO;9;2;6579;6;5.0;6;NO
GROOVY;4;150576b3b10245ad7230b070ed74cec39aa02f2c;1;0;1;0.0;2;0;0;110;NO;9;0;6579;731;730.0;731;NO
GROOVY;4;f3645c2eaa2253605d0496524bec63bf9f8faa5b;1;0;1;0.0;20;0;20;20;NO;9;92;6570;5;4.0;5;NO
GROOVY;4;b08550049b3b125057ee13504c8719b76eb6576c;3;0;3;0.863120568566631;43;29;0;2866;NO;9;39;6570;730;729.0;730;NO
GROOVY;4;58525510aaa8d78b27cf9f489c781dbccd14fe7a;1;0;1;0.0;6;4;0;562;NO;9;1;6561;729;728.0;729;NO
GROOVY;4;e311cb9b9fd0aad831dbe3fc5819c5b27d6b1bc1;4;0;4;1.6718146256021384;192;59;31;3337;NO;9;3;6525;4;3.0;4;NO
GROOVY;4;dce1ae493486d8d76c2cca36f9cdcdb66712cbf9;10;0;10;0.818384478124978;623;465;88;3741;NO;9;5;6525;725;724.0;725;YES
GROOVY;4;ba13268c92950bb9f4a062a62dfd6a605d039fac;1;0;1;0.0;103;93;0;610;NO;9;20;6516;724;723.0;724;YES
GROOVY;4;ea18d58d7fc55b4a8b357ade88b8de1e5011b1f8;1;0;1;0.0;9;9;0;275;NO;9;6;6507;723;722.0;723;NO
GROOVY;4;b70f36d56a9825f3fe973863205f67f8ef09d4ac;1;0;1;0.0;28;2;0;2860;NO;9;0;6489;721;720.0;721;NO
GROOVY;4;41f4eb0f1ec09977dbd7008ce9c1865cb66f0735;1;0;1;0.0;6;6;0;301;NO;9;15;6480;720;719.0;720;NO
GROOVY;4;9411e347dd46bbc42695d463bec72ecaed0a490a;5;0;5;0.25447964743515084;757;83;0;2851;NO;9;0;6471;719;718.0;719;NO
GROOVY;4;e537688685986dbc507f5146bc35d347f1c59e7d;1;0;1;0.0;2;0;0;109;NO;9;6;6462;43;42.0;43;NO
GROOVY;4;4bb39289ca4342361555641bbe1f5273d055bae7;1;0;1;0.0;10;0;2;74;NO;9;44;6462;42;41.0;42;NO
GROOVY;4;847d5e8c469a64e01135e5ad730f0a2216cfbde3;1;0;1;0.0;12;0;0;338;NO;9;14;6462;41;40.0;41;NO
GROOVY;4;96af7561d048b526c1ec1cafa07e1896c919ea4f;1;0;1;0.0;109;107;0;222;NO;9;6;6462;40;39.0;40;NO
GROOVY;4;fe1da76aff5267df83fa4b32f72c8d49ba875765;1;0;1;0.0;24;16;0;506;NO;9;2;6462;3;2.0;3;NO
GROOVY;4;a2ca6a706c65b2ef744161a0658dd21b1ab44b79;1;0;1;0.0;4;2;0;588;NO;9;2;6462;2;1.0;2;NO
GROOVY;4;eac424e06c6dda01242169190cc8ddada84fe10a;2;0;2;0.1292337748458849;125;0;13;2864;NO;9;0;6408;712;711.0;712;NO
GROOVY;4;d977a32a90ef3841dfc0091556b40ef8b37f1285;1;0;1;0.0;1;1;0;324;NO;9;5;6399;39;38.0;39;NO
GROOVY;4;e18652cce8e86b8715268f0ddccbe2461423d54a;2;0;2;0.3227569588973983;96;28;0;188;NO;9;0;6399;37;36.0;37;NO
GROOVY;4;eeb11d5a58e2dc7ebbea9fe66ce6628d2f0c8d9b;1;0;1;0.0;15;15;0;127;NO;9;5;6399;711;710.0;711;NO
GROOVY;4;16678869ef5e1b6cf0ea6f865f889786582926ec;1;0;1;0.0;2;0;0;62;NO;9;0;6390;36;35.0;36;NO
GROOVY;4;397ea2aedd8918a3826742997a0b7b473509e19d;1;0;1;0.0;11;0;3;65;NO;9;0;6381;35;34.0;35;NO
GROOVY;4;0b89ca93277e53e23f6a12d06f20ce0d9f1b743c;1;0;1;0.0;9;9;0;1480;NO;9;0;6381;709;708.0;709;NO
GROOVY;4;abe4de381a26b84a43c5107e5126fb81ff9c4e08;1;0;1;0.0;7;5;0;1475;NO;9;4;6372;708;707.0;708;NO
GROOVY;4;2edb224f0ee2b298c4a31a6cec9df07569588b68;2;0;2;0.0;12;0;12;195;NO;9;0;6363;707;706.0;707;NO
GROOVY;4;2ac7860c02b2d84a2d8d8b6b8680046ec39801a5;1;0;1;0.0;2;0;0;65;NO;9;1;6354;706;705.0;706;NO
GROOVY;4;174d26d18d57f524889f908efd5c3e54d5c79367;14;0;14;1.538685476400491;530;371;11;2782;YES;9;39;6345;705;704.0;705;NO
GROOVY;4;357c327755acf83dc4b16c3157ef0195822596ed;3;0;3;1.2987949406953985;32;16;0;190;NO;9;5;6336;34;33.0;34;NO
GROOVY;4;1749a5d4265554d37c03e20547176268f273b622;3;0;3;0.9709505944546686;16;4;2;187;NO;8;0;5616;702;701.0;702;NO
GROOVY;4;65e0d00e4f33fc9f78999fa4fb53517bc4871995;1;0;1;0.0;19;0;5;206;NO;8;45;5608;10;9.0;10;NO
GROOVY;4;25401f6fac9346ead6f11c7482b72b3926aef816;1;0;1;0.0;65;65;0;0;NO;8;0;5600;33;32.0;33;NO
GROOVY;4;c9588ffa98edf09c1f2b683424427973d8c84a88;3;0;3;0.0;302;302;0;0;NO;8;0;5600;32;31.0;32;NO
GROOVY;4;40915009f28775d0a540c61183c451b9a9b36623;1;0;1;0.0;23;1;0;1330;NO;8;0;5584;5;4.0;5;NO
GROOVY;4;57c4b4ca760d3b47f6f334ccac2d3c0eed70bcc9;1;0;1;0.0;16;14;0;538;NO;8;0;5584;9;8.0;9;NO
GROOVY;4;2b2bbe46954f0f32d7165555683375fb3135ca62;1;0;1;0.0;23;5;0;533;NO;8;0;5584;8;7.0;8;NO
GROOVY;4;01ceb7248835fad5c15e778d30b850c825285983;2;0;2;0.7642045065086203;21;3;0;3738;NO;8;2;5584;698;697.0;698;NO
GROOVY;4;3278cf3afab63fc7bc80ed0394422cc4ed29e8b0;1;0;1;0.0;22;12;0;521;NO;8;3;5576;7;6.0;7;NO
GROOVY;4;85c4c250f3e154f27a7b9f1dbeb308d3e29d12b9;12;0;12;1.950476786699684;704;527;3;3290;NO;8;19;5576;697;696.0;697;NO
GROOVY;4;980af39ef22343dc09cd8aa324931d3270554359;1;0;1;0.0;13;0;3;251;YES;8;9;5568;31;30.0;31;NO
GROOVY;4;47ff48a1800506eeffd0a62bc7d0907586476f79;2;0;2;0.0;49;15;0;2771;NO;8;2;5568;696;695.0;696;NO
GROOVY;4;92aea027245806a5869380c7644e22a680e18522;2;0;2;1.0;27;1;6;768;NO;8;12;5560;695;694.0;695;NO
GROOVY;4;848a3ddee9d678849cc54308d48232fde2b3f425;1;0;1;0.0;3;1;0;77;NO;8;9;5544;693;692.0;693;NO
GROOVY;4;b0bb03f33809a2cc6b7ba3da573459351da3e0ab;1;0;1;0.0;70;42;0;466;NO;8;0;5512;689;688.0;689;YES
GROOVY;4;7d0eb989ccf2bd08b3d20cda1782a1a98cb00fd0;5;0;5;0.6689128250884092;141;67;0;2766;NO;8;11;5504;688;687.0;688;YES
GROOVY;4;4f46086e7ca1f262a8e09b5d669d69952f1a9248;1;0;1;0.0;102;38;0;2728;NO;8;1;5496;687;686.0;687;NO
GROOVY;4;5ffd95b3c20f62b59648d7c1c5d40fe55cbcbcdc;2;0;2;0.9182958340544896;10;4;0;663;NO;8;1;5488;686;685.0;686;NO
GROOVY;4;bbc3ba850ac6dfd3711ce531b4f541f45b55a44b;13;0;13;1.0255628925797138;2845;1005;0;2756;NO;8;16;5480;685;684.0;685;NO
GROOVY;4;b107a60ccf960fe2789d108bf9f6c9c2e69e6d96;2;0;2;0.09317131799548933;322;154;0;513;NO;8;1;5472;684;683.0;684;NO
GROOVY;4;b2ffebd298bbbc183595c6130a304e6d196f33b2;9;0;9;0.3381509099900841;788;95;47;3717;NO;8;0;5464;683;682.0;683;NO
GROOVY;4;6b11569c1d12aa288f1c7df3a3bbaa8b26d096c1;1;0;1;0.0;408;118;0;403;NO;8;0;5456;6;5.0;6;NO
GROOVY;4;be04baaf928c37ee6b436a630aa392d20a85d236;15;0;15;3.198967963575376;232;155;5;2772;NO;8;25;5456;682;681.0;682;NO
GROOVY;4;e58c00e05f764fd4e4a2b3308a5f7b2c5a141025;1;0;1;0.0;81;13;0;390;NO;8;0;5448;5;4.0;5;NO
GROOVY;4;ecfede06c1a9eadc048782e5b64c87a7531d5a4d;1;0;1;0.0;24;24;0;366;NO;8;1;5448;681;680.0;681;NO
GROOVY;4;d87cdef490462d664b727ff55176705b049a0c04;2;0;2;0.0;39;39;0;172;NO;8;31;5408;676;675.0;676;NO
GROOVY;4;09de3df7149b395536f73118e97ba2f004e51064;4;0;4;1.179191089248204;112;46;0;2734;NO;8;23;5400;675;674.0;675;NO
GROOVY;4;f348e309c0253d8735c8c629bbbf2bf965af8992;2;0;2;0.0;287;0;7;371;NO;8;0;5392;674;673.0;674;NO
GROOVY;4;13020522813721619b37c00f5ee7c559fe548d7b;3;0;3;0.4305518670104394;181;113;0;263;NO;8;22;5384;673;672.0;673;NO
GROOVY;4;10ec0e0f1e8af7afe863a15f790fb871620de641;1;0;1;0.0;35;25;0;346;NO;8;0;5376;672;671.0;672;NO
GROOVY;4;ad4d5a41f5378c7166a5cda78c0edff6ebfc55bf;5;0;5;0.8112781244591328;109;101;0;346;NO;8;33;5368;671;670.0;671;NO
GROOVY;4;c088d1382efef7e24094ff9842170591d2a7d793;1;0;1;0.0;22;0;16;1083;NO;8;0;5344;4;3.0;4;NO
GROOVY;4;2865a87e7439f2410a5713badaadf56b86114e9f;3;0;3;0.8112781244591328;451;443;0;3398;NO;8;4;5344;3;2.0;3;NO
GROOVY;4;c7b9b9483f7532bb2b6dc61798644377357b700e;1;0;1;0.0;10;0;0;1099;NO;8;46;5344;4;3.0;4;NO
GROOVY;4;15f8473950d00da819d93cc9f8f82d55795afdd4;1;0;1;0.0;333;257;0;3141;NO;8;4;5344;16;15.0;16;NO
GROOVY;4;9168102483d92b35cb14679a1a471a9037622bf4;5;0;5;0.0;588;444;74;236;NO;8;11;5344;30;29.0;30;NO
GROOVY;4;3035d1a8df2b413f03aed7bce062415b0f519581;30;0;30;2.4815484020677236;4212;2494;24;1958;NO;8;36;5344;668;667.0;668;NO
GROOVY;4;7a53427f630e4d122d453795288e7fa704fb6b87;1;0;1;0.0;16;0;2;1960;NO;8;2;5304;663;662.0;663;NO
GROOVY;4;d89071cecf349adeaa9197e9ba3a7506b80d9bb1;1;0;1;0.0;43;3;0;3138;NO;8;0;5296;662;661.0;662;NO
GROOVY;4;8f66b0b64f30cc34f29c718f8b67110c4485bbd2;1;0;1;0.0;18;6;0;1458;NO;8;1;5288;661;660.0;661;NO
GROOVY;4;21d240576dab8b854e450bebbd64d3bd519e0bc1;1;0;1;0.0;63;17;0;3121;NO;8;1;5280;660;659.0;660;NO
GROOVY;4;3ec7b59e6fe84d453f621e97bd2c6c5c48919f64;1;0;1;0.0;13;13;0;3108;NO;8;0;5264;15;14.0;15;NO
GROOVY;4;46e2727b688d1eeee85b7bf51843f6b01e98e118;1;0;1;0.0;35;35;0;3073;NO;8;1;5264;14;13.0;14;NO
GROOVY;4;02f6ba21557840cb51204298c42575318c59adf0;1;0;1;0.0;35;23;0;2711;NO;8;1;5256;657;656.0;657;NO
GROOVY;4;46e25e0244b119f1be2f75b9754bd5ce2bec60f9;1;0;1;0.0;4;0;0;338;NO;8;0;5248;656;655.0;656;NO
GROOVY;4;99431abd03f92390391e2cebc83fac79a999fa48;1;0;1;0.0;5;3;0;335;NO;8;0;5240;655;654.0;655;NO
GROOVY;4;b58342060031f517d6ba42a64dd3ddf392e820bb;1;0;1;0.0;37;35;0;86;NO;8;57;5232;654;653.0;654;NO
GROOVY;4;918e40a9dad1f3babe1a2f270319eb3c19761349;2;0;2;0.0;106;102;0;1451;NO;8;1;5224;653;652.0;653;NO
GROOVY;4;24b26b6eac774c070c0fb51a2e0deb755f0e4f5f;1;0;1;0.0;8;4;0;331;NO;8;4;5216;652;651.0;652;NO
GROOVY;4;ba4bc1f4912eb0b47534e49dc2fb04932ac82218;3;0;3;1.584962500721156;6;0;0;1013;NO;8;38;5208;651;650.0;651;NO
GROOVY;4;42af6d21b8ee3ef965624ab3b6220a969a1f22aa;16;0;16;2.822865189310081;300;222;4;3047;NO;8;44;5200;650;649.0;650;NO
GROOVY;4;a60df6f14deada8a0c0c36aefcddbc4fec0b39ec;2;0;2;0.9544340029249649;41;9;0;238;NO;8;0;5184;648;647.0;648;NO
GROOVY;4;b4a59f786744939fb038f01d7f8933ef1f449ec1;1;0;1;0.0;5;3;0;1448;NO;8;0;5176;647;646.0;647;NO
GROOVY;4;81a74c5729041b1797dc66e52debbb5b9803a022;6;0;6;1.7365588163576342;176;57;11;1457;NO;8;11;5168;646;645.0;646;NO
GROOVY;4;e16ab8ed38c22a1c38c1028d3d9715208ae0498b;1;0;1;0.0;3;3;0;125;NO;8;41;5152;644;643.0;644;NO
GROOVY;4;13e64635c0289a6065dbe6e370eca33e7f23bee3;3;0;3;0.0;108;72;0;1451;NO;8;17;5136;642;641.0;642;NO
GROOVY;4;c39dc194054df2a90ccd5f2dd26c2611253ca051;4;0;4;1.0676898236494567;117;61;0;2677;NO;8;9;5120;640;639.0;640;NO
GROOVY;4;b3709786f866c1f07dd3282b18cc1057cf682e6c;2;0;2;0.0;72;36;0;2671;NO;8;0;5112;639;638.0;639;NO
GROOVY;4;6c4a0cfa9c4ce7f6f11473036d934db37540f2f2;3;0;3;0.6500224216483541;42;30;0;2670;NO;8;8;5104;638;637.0;638;NO
GROOVY;4;4b73d9f5acc0011e3a62e162cf7271e5e4a3ef4c;4;0;4;0.9182958340544896;27;21;0;2664;NO;8;80;5096;637;636.0;637;NO
GROOVY;4;2153421d76da3e5f9c2a6ecd74ec3767bd0cf4a9;7;0;7;1.2516291673878228;138;122;4;2658;NO;8;36;5088;636;635.0;636;NO
GROOVY;4;92d49f3da2448ffae886d18b64c94fe8db6a5ada;3;0;3;0.3299742842369207;129;47;0;2631;NO;8;15;5080;635;634.0;635;NO
GROOVY;4;2ac590c5aa2adccea6a6869b76fbed1bb2931eaf;1;0;1;0.0;6;4;0;1447;NO;8;0;5072;634;633.0;634;NO
GROOVY;4;551de450f62ee639a2d07cea29b3bc114632e610;1;0;1;0.0;4;0;0;1447;NO;8;0;5064;633;632.0;633;NO
GROOVY;4;3056bba8e7c316249df5e0171d6d8110811dc073;1;0;1;0.0;19;19;0;1428;NO;8;0;5056;632;631.0;632;NO
GROOVY;4;fbb30b6ba1dc4b57bc077d478ecb2e08c476631a;1;0;1;0.0;18;16;0;2615;NO;8;22;5048;631;630.0;631;NO
GROOVY;4;bcaa1b718025bd1b8182397f99ee0a4dad4eda4e;6;0;6;0.13110652958234503;320;84;16;1444;NO;8;0;5040;630;629.0;630;NO
GROOVY;4;9bff0fa0a32bb023249988a48127cf8943b1facc;4;0;4;0.0;336;336;0;0;NO;8;0;5032;629;628.0;629;NO
GROOVY;4;b40242af55371ff471a826b44eb1869422ac9bc6;2;0;2;1.0;19;10;1;1434;NO;8;0;5024;628;627.0;628;NO
GROOVY;4;7e17e2120a231d578fff89ab69392b015de55024;10;0;10;1.781522090382147;590;209;85;3031;NO;8;10;5016;627;626.0;627;NO
GROOVY;4;a1308c04c5c726ff5be363e5647da22f3b46b2da;1;0;1;0.0;5;0;1;1520;NO;8;0;5000;625;624.0;625;NO
GROOVY;4;9d19bc3b3d13b0fae536f95cbbbdf2918dca1ea2;1;0;1;0.0;4;0;0;1520;NO;8;0;4992;624;623.0;624;NO
GROOVY;4;0c0616826335c7165aa2086b46a2e5e6fa7beca5;1;0;1;0.0;2;0;0;1520;NO;8;19;4976;2;1.0;2;NO
GROOVY;4;1b501720b8205c785ed8a6c07c0e97c505462919;1;0;1;0.0;27;21;0;147;NO;8;0;4976;622;621.0;622;NO
GROOVY;4;29c5b30ff147f8c096f2bec272d7487d0174881c;1;0;1;0.0;18;4;0;606;NO;8;0;4968;621;620.0;621;NO
GROOVY;4;7ab7fd70f3c13931756f61e93438e2d5347974b9;2;0;2;0.6500224216483541;41;29;0;577;NO;8;0;4960;620;619.0;620;NO
GROOVY;4;27b177628d2eb46b279abddcf6f7b68ad360671c;2;0;2;0.9709505944546686;44;34;0;202;NO;8;42;4952;619;618.0;619;NO
GROOVY;4;3be6a099606d0936e82ee859b45b4e52550c07d0;1;0;1;0.0;80;32;0;2999;NO;8;1;4944;13;12.0;13;NO
GROOVY;4;9f1e5759b214aae598b06f71e0172ec606295092;1;0;1;0.0;40;24;0;553;NO;8;0;4944;618;617.0;618;NO
GROOVY;4;a8c8ff42fe6f366e893dbcddc587e0c726011c66;1;0;1;0.0;96;96;0;0;NO;8;0;4928;616;615.0;616;NO
GROOVY;4;1caf6efec966dfc9feed834dfbb233ec274f7ed9;1;0;1;0.0;81;77;0;476;NO;7;30;4298;614;613.0;614;NO
GROOVY;4;6ad34743d7a21d785071b820b3892eabc9e6b766;1;0;1;0.0;19;5;0;229;NO;7;18;4270;610;609.0;610;NO
GROOVY;4;1263f79f41ae262a5cd3799bec7036dc74e144d3;1;0;1;0.0;206;0;34;3033;NO;7;0;4263;609;608.0;609;NO
GROOVY;4;70c06d36df26825aebbf0d631741c63e4a9dbb87;1;0;1;0.0;71;71;0;2962;NO;7;1;4256;608;607.0;608;NO
GROOVY;4;7629c18105f15d102ef8038625325b882a8f037d;3;0;3;0.0;179;179;0;82;NO;7;11;4249;607;606.0;607;NO
GROOVY;4;52db4f2d149bd3cc3618a050419dbf3323e44eb6;1;0;1;0.0;25;23;0;2939;NO;7;1;4242;12;11.0;12;NO
GROOVY;4;3d220dce0ce3cbf2464d84ce029f8887cddbd057;1;0;1;0.0;6;4;0;75;NO;7;133;4228;2;1.0;2;NO
GROOVY;4;82b3ba4fa7b9886d0319ef2121c7b65b9acf8d52;1;0;1;0.0;51;3;0;247;NO;7;17;4228;1;0.0;1;NO
GROOVY;4;9866f58c78116a0884fb81b4752f70105d11305a;1;0;1;0.0;23;23;0;2916;NO;6;4;3624;11;10.0;11;NO
GROOVY;4;c98e7ecb3b69b534313fe635980b3f00d11095fa;1;0;1;0.0;19;19;0;2897;NO;6;1;3624;10;9.0;10;NO
