Project;Release;Commit;NS;ND;NF;Entropy;Size;LA;LD;LT;FIX;NDEV;AGE;NUC;EXP;REXP;SEXP;Actual_Defective
MNG;2;5ddfd67fb1d2ad89bb499078d7cb60e727d3d725;1;1;1;0.0;107;65;0;404;NO;10;15;4790;420;2.5;420;NO
MNG;2;a0f5cbce3dcd9cb5531ded96d26733d549c47c6e;1;2;2;0.0;30;0;28;414;NO;10;2;4790;418;2.5;418;NO
MNG;2;9aab0802c7e4e6280b57f2a13401b28ad2304080;1;1;1;0.0;31;25;0;71;NO;10;17;4790;129;0.0;129;NO
MNG;2;3ec681401cd4ddd3c4bd2fa2b33a2031b3821bb2;1;1;1;0.0;2;0;0;556;NO;10;0;4790;415;2.5;415;NO
MNG;2;f8ba3a48d1129c5da6cbd6e9b11dead587289e20;1;3;4;0.9929659413366904;355;14;27;555;NO;10;6;4790;414;2.5;414;NO
MNG;2;56969982a166f07355003645627c2c9b1f9bead9;1;1;1;0.0;18;0;0;152;NO;10;1;4790;127;0.0;127;NO
MNG;3;c0131f4de45002eac2762305717eea79bb73b46a;1;1;1;0.0;2;2;0;585;NO;10;0;9190;249;16.5;249;NO
MNG;3;8b85e50c5284029a8e608b5a629f3a67df205734;1;1;1;0.0;1;1;0;1063;NO;10;0;9190;258;0.0;258;NO
MNG;3;c0e768cc1d0078a7857e95fbf59cc09318a67068;3;2;5;1.5219280948873621;138;128;0;212;NO;10;0;9190;919;3.0;919;YES
MNG;3;f2653b0cb71abe38beb06bbed05d446deb6faed6;2;4;8;1.5546097612655665;71;41;0;577;NO;10;0;9180;918;3.0;918;YES
MNG;3;9618d2b856178514dbf0aca257577618685f826a;1;1;1;0.0;2;0;0;327;NO;10;0;9170;917;3.0;917;NO
MNG;3;68417deebf53bfd64665f57d74ca6817582c3f88;2;4;10;1.0328140145496765;518;191;169;370;NO;10;9;9160;916;3.0;916;YES
MNG;3;777cbc968c4c53b89ca8fafa29245f5bedb66512;3;7;12;2.896862335399392;195;29;68;649;NO;10;3;9150;915;3.0;915;YES
MNG;3;75ff0f8d73cc8a188414e4be7b8ea7f31672ca99;1;1;3;1.3995812306460644;66;36;0;280;NO;10;0;9140;914;3.0;914;YES
MNG;3;5c1fb112b9ba667f66007aace42d11957d2b71a3;1;1;1;0.0;17;9;0;127;NO;10;0;9130;913;3.0;913;NO
MNG;3;37007c1891a2b754187680f3cee4063c789660b3;1;2;4;1.4197367178034825;84;39;13;365;NO;10;0;9120;912;3.0;912;YES
MNG;3;677a0dd7d5767193b378d2446eabeeb592e64c9e;1;1;1;0.0;20;8;0;641;NO;10;0;9090;909;3.0;909;NO
MNG;3;c3d0ba0846953cc964faa8f0f32be4dd298dafe1;5;6;8;2.6292492238560348;97;58;1;1063;NO;10;0;9080;908;3.0;908;YES
MNG;3;d30f51a6a6a7e652904e05c0d389bf05bc4ebc00;1;1;1;0.0;4;0;0;366;NO;10;0;9070;907;3.0;907;NO
MNG;3;733866dfd4da19cd5b7a7548b46281991c72f3fd;1;2;4;1.6087001655198914;44;10;0;365;NO;10;0;9060;906;3.0;906;YES
MNG;3;25d58701502dfaed7c54fd4e677cfd1c69241635;1;1;1;0.0;7;7;0;578;NO;10;6;9050;245;16.5;245;NO
MNG;3;3f2f0d50a34ebb44714cd02cc40168dd2d05063f;5;8;12;1.5520794229662132;749;462;27;1055;NO;10;0;9050;905;3.0;905;YES
MNG;3;854b76e61f1acc2263ee9cea5a3d14a8efe2b886;1;1;1;0.0;4;0;0;577;NO;10;1;9040;257;0.0;257;NO
MNG;3;91bb71f6e75afb73b8166401616eac218f0a5d49;1;1;1;0.0;6;0;0;214;NO;10;0;9040;904;3.0;904;NO
MNG;3;158ab5e5133c010f710e460a9ad1c3e721847857;1;1;1;0.0;65;61;0;153;NO;10;0;9020;902;3.0;902;NO
MNG;3;2ebe7275bf7ee5f5ad2e38a24212296368c75fc2;1;1;2;0.0;223;219;0;153;NO;10;4;9010;901;3.0;901;YES
MNG;3;3bee4a55c173d06d04cec08e6f51aa7ac7708e44;5;5;8;2.720128777433188;77;21;12;1055;NO;10;12;9000;900;3.0;900;YES
MNG;3;748de75a58d926146da3cee92276d6085817624c;1;1;3;0.0;46;44;0;337;YES;10;1;8990;256;0.0;256;YES
MNG;3;fd3e9fe9e29b5a6d361320f8a629a28803c4436b;2;2;2;1.0;88;61;7;1005;NO;10;0;8990;255;0.0;255;YES
MNG;3;ea5bbda3e0858ce74651d59c96586a2211251a06;1;3;3;0.0;151;145;0;85;NO;10;1;8990;899;3.0;899;NO
MNG;3;e90ba206d3afd5569a644bd9f68ffa8943d15d44;1;1;1;0.0;17;9;0;295;YES;10;4;8980;254;0.0;254;YES
MNG;3;05892c489ff95ede9ee3024e25ca9c31d47c8b3e;1;1;1;0.0;2;0;0;623;NO;10;0;8980;253;0.0;253;NO
MNG;3;9dfc1f99626f52d48b9da7668cdba9790a9c60f1;1;1;1;0.0;20;10;0;613;NO;10;0;8980;252;0.0;252;NO
MNG;3;6cd2e310784476be3cddd8d0986861585146da04;7;9;15;2.5752277558493106;455;106;61;1047;NO;10;2;8980;898;3.0;898;YES
MNG;3;4ce86c9b87d9bfd2255a221a94ae0bde7f8b3355;3;4;4;1.0575851584676959;87;31;0;730;NO;10;2;8970;251;0.0;251;YES
MNG;3;86aa7ce7da23b7ad3af4585417a93b9125d5e50d;1;1;1;0.0;6;2;0;1040;NO;10;1;8960;896;3.0;896;YES
MNG;3;94529a2bd8adbff7535292c53aae4053aee79864;1;1;1;0.0;6;0;0;1255;NO;10;0;8950;244;16.5;244;NO
MNG;3;64185c024a745bdc7a9d88fb81fc949ec9d975b3;1;1;1;0.0;4;0;0;1255;NO;10;0;8950;243;16.5;243;NO
MNG;3;f017c2ed9cde15fd76bee5bacfb95b03f193e911;1;1;1;0.0;2;0;0;126;NO;10;56;8950;895;3.0;895;NO
MNG;3;26d36d89591bd417861b9b51a39661126a3462b1;10;34;92;4.004131717479374;6505;3077;2936;1256;NO;10;24;8940;894;3.0;894;YES
MNG;3;b138c8d3780e1bfccd582d13cfa1c62fccb3e8ac;1;1;3;0.8314743880097293;41;0;3;109;NO;10;1;8920;892;3.0;892;NO
MNG;3;40a257ff11a88207a3ae911ab9cafb92276c7c71;1;1;1;0.0;26;0;2;300;NO;10;1;8910;891;3.0;891;NO
MNG;3;7acd75ed8ad36708408783efff075610dc669c06;1;1;1;0.0;35;29;0;552;NO;10;4;8900;250;0.0;250;NO
MNG;3;bea9eca2f62483ccc0d48d911fe37e824b1e4146;1;1;1;0.0;16;16;0;0;NO;10;0;8900;249;0.0;249;NO
MNG;3;b61ca41b76598bce146c8189a112b85309aca4e4;1;1;1;0.0;7;1;0;138;NO;10;34;8900;890;3.0;890;NO
MNG;3;ce0065fea3ab9363d022006086553870b9604a4b;1;1;1;0.0;13;9;0;547;NO;10;3;8890;248;0.0;248;NO
MNG;3;07dda3c3ae3ce2eeb70c000bc080fcfa951acad2;2;2;2;0.0;40;38;0;1036;NO;10;1;8870;247;0.0;247;NO
MNG;3;cda19f2e5c5e896ba8468b58f30980ffb4165db6;1;1;1;0.0;245;75;0;965;NO;10;0;8870;246;0.0;246;YES
MNG;3;6dd6a7f146767e652ed6ccbdab659a5c32722ed1;2;2;2;1.0;4;0;0;454;NO;10;0;8870;887;3.0;887;NO
MNG;3;046dc5d63cb4d665a7266b4c3d29b03cc296eebc;2;2;2;0.9852281360342516;21;7;0;450;NO;10;0;8850;885;3.0;885;YES
MNG;3;d7e421fd012bc08d26bf9ee1b9f16a328f8febda;2;3;3;0.0;69;65;0;934;NO;10;0;8840;245;0.0;245;NO
MNG;3;9aaca6a72d52cb7d9bdadd87f7e7b2ace94814e4;3;2;6;0.0;190;96;94;168;NO;10;7;8840;244;0.0;244;YES
MNG;3;fda77afb12331f8ba94e337298c586e70763044a;4;7;10;1.72475648260328;318;210;0;556;NO;10;21;8840;243;0.0;243;YES
MNG;3;ae93f02c8d905173a0095ecef2912f4ddda9bffc;1;1;3;0.9544340029249649;114;98;0;549;NO;10;14;8830;883;3.0;883;NO
MNG;3;22f6d7e1a79b53ebc760273b4d367b07c75542e4;1;1;1;0.0;2;0;0;605;NO;10;0;8820;882;3.0;882;NO
MNG;3;8dec28247b479718faf85bb070513f11147da6a2;6;7;12;2.581252802706044;354;258;0;996;NO;10;9;8810;881;3.0;881;YES
MNG;3;543189e2fd818937529919cfea1afbe8b6e61858;3;3;3;0.0;108;12;6;544;NO;10;8;8800;880;3.0;880;YES
MNG;3;81fe76fd27894e4c77e0694f830566df86364e39;2;6;9;1.9643918263772324;239;45;10;933;NO;10;4;8780;878;3.0;878;YES
MNG;3;914cf98b696b26a8c07f9e6eed5fe551ddbce6ea;1;1;1;0.0;4;4;0;216;NO;10;2;8770;877;3.0;877;NO
MNG;3;d617a0480e6cd69d30fca78a2c1008c2378496b0;1;1;1;0.0;1;0;1;171;NO;10;4;8720;872;3.0;872;NO
MNG;3;3e26e6ca55703a09a4d5c5ba4fbff1ae11f1a580;1;1;1;0.0;2;2;0;1254;NO;10;4;8710;871;3.0;871;NO
MNG;3;dbcdd0b526b7978e1d7640c5e2f27ea9f6bb843e;3;3;3;0.39124356362925566;58;31;1;422;NO;10;17;8700;870;3.0;870;YES
MNG;3;4e42fdf78ee68d8c0064cc8b1f23fd1e075f4155;1;1;1;0.0;54;54;0;0;NO;10;0;8660;866;3.0;866;NO
MNG;3;68e52f7f9ce7118ce9b9c63a8849dc569b277f06;1;1;1;0.0;18;14;0;115;NO;10;3;8650;241;0.0;241;NO
MNG;3;9863732555dfa3e0ac89042e53125e936a97392e;1;1;1;0.0;12;10;0;250;NO;10;0;8650;240;0.0;240;YES
MNG;3;3e2449750d12e15652fa9d8efcf80a368143bf3c;2;2;2;0.0;93;93;0;112;NO;10;43;8650;239;0.0;239;NO
MNG;3;385b7c96ae6576712a6c9a8b4486f4c8c58f2eed;1;1;1;0.0;41;31;0;185;NO;10;1;8650;238;0.0;238;NO
MNG;3;7299bd70581b809cb64bfa7e4ad651e5283e834c;6;6;9;2.2533035136909545;254;6;150;787;NO;10;12;8650;865;3.0;865;YES
MNG;3;1a63032af48a11ebb903b3937708860a9f288cda;4;4;7;1.0486795570747636;411;139;0;947;NO;10;8;8640;864;3.0;864;YES
MNG;3;20e6d21710e379a7be16a8f2654c14ac3ce7feb7;1;1;1;0.0;6;2;0;728;NO;10;1;8610;861;3.0;861;YES
MNG;3;c16f3e139f9cab4475f1384ad48a035f41d9ee11;1;1;1;0.0;2;0;0;547;NO;10;0;8580;858;3.0;858;YES
MNG;3;7f0f194fca4c26a95a60ecafc64c48c1e0895d79;1;1;1;0.0;5;5;0;767;NO;10;0;8570;857;3.0;857;YES
MNG;3;a9f174c8347f4a66fc218fc6855ce2ff60fb4976;3;7;12;1.0677776332332574;1076;164;396;881;NO;10;4;8560;856;3.0;856;YES
MNG;3;dedfacf69a1314d93c01026b02284f055c00f237;1;1;2;0.0;75;0;75;40;NO;10;38;8550;855;3.0;855;NO
MNG;3;fdfb9d5a2dd94d7fc06a737b927c7b24416718aa;3;4;4;1.474381086877901;65;5;0;881;NO;10;0;8540;237;0.0;237;YES
MNG;3;b76388e3c47bf41127f279bd9cc5ec5976cb4c68;1;1;1;0.0;12;0;0;469;NO;10;1;8520;852;3.0;852;NO
MNG;3;29439c710c076548aaeb2e09dc0b9eed574c960e;1;1;1;0.0;7;0;5;224;NO;10;30;8510;851;3.0;851;NO
MNG;3;60750dede2835565c84ada2da886dd11c18f4fda;4;5;5;2.1495310230081115;248;129;55;930;NO;10;4;8500;236;0.0;236;YES
MNG;3;1a89a7b75122cb32d7cdc670eabb1457fbd8471a;2;2;3;0.0;21;13;0;726;NO;10;1;8500;235;0.0;235;NO
MNG;3;bb39d626aab20982f57f77dce2353abfaab0100e;1;1;1;0.0;1;1;0;112;NO;10;0;8490;849;3.0;849;YES
MNG;3;80fa5ad89eda2d01a418770be23284ff9fb2df82;1;1;2;0.9182958340544896;42;16;2;96;NO;10;18;8480;848;3.0;848;YES
MNG;3;fb065d7858fd4023019b1877313c2c181af8b2dc;2;2;2;0.9867867202680318;112;38;0;633;NO;10;18;8470;847;3.0;847;YES
MNG;3;2d7f97bc31da318e825fa3422fb856cce957fd34;1;1;1;0.0;5;1;0;174;NO;10;1;8440;844;3.0;844;NO
MNG;3;01e6c8daa613e61e2fc13dc9edcd850f88a5da99;11;27;43;3.9485050328355866;793;210;255;914;NO;10;19;8430;843;3.0;843;YES
MNG;3;7fc8dfba9d1408c4a504f70996ff8d5e709fad92;2;6;20;2.4464393446710155;562;85;457;549;NO;10;22;8410;841;3.0;841;YES
MNG;3;a3cf96219f9eebed9ba620183b71f1a2eecef683;4;8;15;1.7408275691558353;714;563;1;865;NO;10;0;8400;232;0.0;232;YES
MNG;3;e57f2dbb44c4985cccbf9340f03d7ce43ab1aec0;1;1;1;0.0;5;3;0;300;NO;10;2;8400;840;3.0;840;NO
MNG;3;ac2d8a7e831382797513fab99a28ffac201855c3;5;9;10;2.298047645871043;140;52;6;1260;NO;10;31;8390;839;3.0;839;YES
MNG;3;49ea8e4001f9e0875957a47ae5090438d223e1ce;1;1;1;0.0;2;0;0;40;NO;10;6;8350;835;3.0;835;NO
MNG;3;b813c3d430a3aa5f2fa6cf7181ecf03faa6267dd;8;11;18;2.148450717119251;1083;937;40;1258;YES;10;3;8340;231;0.0;231;YES
MNG;3;d15513bd605afb9902fe93692c370306deff5515;1;1;2;0.1292337748458849;122;0;10;199;NO;10;1;8340;230;0.0;230;YES
MNG;3;685ba3412b6b9af39ec6c311c9dd9a706c32fba9;1;1;1;0.0;118;118;0;0;NO;10;0;8340;229;0.0;229;NO
MNG;3;fc378a7adef86163705195304ac1aee5eb390557;1;1;1;0.0;53;0;1;167;NO;10;1;8340;228;0.0;228;YES
MNG;3;1ed708a97bcedfcff28e46ac79a0b0d9eb6d36f4;1;1;1;0.0;2;0;0;300;NO;10;6;8340;226;0.0;226;NO
MNG;3;b4cfe5671125835f383e39935919abceca9b85b6;1;1;1;0.0;23;0;5;510;NO;10;9;8340;834;3.0;834;NO
MNG;3;ce3665851c653760544a3e825972d360c15466c7;3;3;8;0.0;690;419;267;605;NO;10;0;8330;225;0.0;225;NO
MNG;3;eb0a46b6bbe0884605cb5267654cc89c01e19b22;2;2;2;0.0;53;51;0;870;NO;10;0;8330;224;0.0;224;NO
MNG;3;a55fd046961ac4f3f11e2502a7d6f98c799e9ed0;3;4;5;1.0957952550009338;104;82;0;862;NO;10;12;8330;223;0.0;223;YES
MNG;3;64ac374aea8e4c8ebe105e514b195c7b39aac390;1;1;1;0.0;3;1;0;1257;NO;10;3;8330;222;0.0;222;NO
MNG;3;1fc7419f03ea98db387f5876e4cd99b887e9d6bf;4;9;26;2.0;1263;639;608;604;NO;10;2;8330;221;0.0;221;YES
MNG;3;d2e1f3c97556afa42972a9ef20d336fccaed4ad5;11;13;19;1.5480161404445596;968;693;1;841;NO;10;13;8330;220;0.0;220;YES
MNG;3;73d9813ee6ce87e8b3f3ac58561e6753a395f42a;1;1;1;0.0;20;0;0;154;NO;10;30;8320;832;3.0;832;NO
MNG;3;f51bb224332008b9060d7e9064207a1cc5277ac5;1;1;1;0.0;6;0;2;339;NO;10;1;8270;827;3.0;827;NO
MNG;3;6bb22f701cea0b968b56fdd62de06e087d3754f6;1;1;1;0.0;2;0;0;339;NO;10;0;8260;826;3.0;826;NO
MNG;3;a91802d46d9fefae5ad379e74ff727d386a92ab8;1;1;1;0.0;14;12;0;1245;NO;10;10;8250;825;3.0;825;NO
MNG;3;fc0ec82e844be2bcb5af67961fc87fa3eecd2f26;1;1;1;0.0;8;4;0;693;NO;10;10;8190;819;3.0;819;NO
MNG;3;cb291e9fa290e25ea6a0a215f10926be6b4c621d;1;1;2;0.0;219;99;112;240;NO;10;2;8180;818;3.0;818;YES
MNG;3;2a8ed2f3391fdcd9f72c2d5c9a4c2064bcdb63d4;3;5;18;0.0;342;70;194;459;NO;10;38;8170;817;3.0;817;YES
MNG;3;379863a9464a90d388dd8db7b4fcf1b0cc2c9dc7;1;1;1;0.0;15;13;0;409;NO;10;2;8140;814;3.0;814;NO
MNG;3;e84dc8c753213d529c158d15e4a42a085bfb0f6d;1;1;1;0.0;14;0;6;465;NO;10;0;8130;219;0.0;219;NO
MNG;3;80950076908fb75669f1f98450019b26e7c61d5e;1;1;1;0.0;2;0;0;823;NO;10;33;8130;218;0.0;218;NO
MNG;3;d1e7f4d5ad3155cc9f1a4a5fdc0ece21f78df284;1;2;3;1.2665298255862099;115;27;0;455;NO;10;22;8130;217;0.0;217;NO
MNG;3;8a257be6fcf001140fac24fe02bfec429b5b1ce1;4;6;9;2.139097655573916;227;12;183;914;NO;10;0;8130;216;0.0;216;YES
MNG;3;2ab04f7c84bcb5a054d0c61789338bade3b6caaa;1;1;1;0.0;2;0;0;544;NO;10;0;8130;813;3.0;813;YES
MNG;3;8e5a4620357efda310e5edc09051f98baa746ed0;1;1;2;0.41381685030363374;28;4;0;540;NO;10;1;8120;812;3.0;812;YES
MNG;3;f8205e72f7634f942d77b0318f76327ad3677e06;1;1;1;0.0;78;42;0;300;NO;10;19;8090;809;3.0;809;YES
MNG;3;dd24bf77d55a081e2c5c048d32f34cfeef365ad1;1;1;1;0.0;18;18;0;522;NO;10;0;8080;214;0.0;214;YES
MNG;3;30b14347234faee9d35df00d18795ca8be37ac29;2;5;7;1.827714877973594;260;12;140;601;NO;10;8;8080;213;0.0;213;YES
MNG;3;0db2b646d23049f80b0beb13c4c45740172fcab7;1;6;8;1.1548915434338816;262;33;41;482;NO;10;30;8080;212;0.0;212;NO
MNG;3;921d4ced5930f925a34c0b5027a597153eceda94;3;3;6;0.0;212;212;0;902;NO;10;0;8080;211;0.0;211;YES
MNG;3;53942a2d248128789c9912d18feeb0b94ca3ac0d;1;1;1;0.0;10;10;0;290;NO;10;0;8080;808;3.0;808;NO
MNG;3;7c69d89b08f0809f34d025a870bd18e3af371b5e;1;1;1;0.0;7;1;0;840;NO;10;0;8060;806;3.0;806;NO
MNG;3;1ed5a7ab1a2a0a6720dcd2fda80cedb71d1ce458;1;1;1;0.0;112;112;0;0;NO;10;0;8040;804;3.0;804;NO
MNG;3;a58b76e2e437e4e0757bd1422e0c929034da7071;4;14;27;2.6526276372849393;1244;881;293;889;NO;10;2;8030;210;0.0;210;YES
MNG;3;a27bf46440f6c2b5b4d5ebe99be4f55c83276e1c;1;1;5;1.0999293982370442;279;61;86;242;NO;10;5;8030;803;3.0;803;YES
MNG;3;f4c030598a242683fdd176dc62da91863ff8fd6e;1;1;1;0.0;8;8;0;221;NO;10;0;8020;802;3.0;802;NO
MNG;3;818525f8d550a7a074436826d97bada7f5963ff7;1;1;1;0.0;46;46;0;0;NO;10;0;8010;801;3.0;801;NO
MNG;3;f028275f6118504b201391248d316e6404fbca17;1;1;2;0.0;29;27;0;206;NO;10;0;8000;800;3.0;800;NO
MNG;3;223d37a7adfdea3439b881b04cf0f3792c0ad5ee;1;1;6;1.8423709931771088;89;75;0;230;NO;10;25;7990;799;3.0;799;YES
MNG;3;e2e1a3830c43212fd383e56b59798fdd71853865;1;1;4;1.9056390622295662;75;59;0;230;NO;10;31;7980;798;3.0;798;NO
MNG;3;6a38bf445c3967c9b71cd9f00606303f5ccf979c;1;1;1;0.0;48;12;0;218;NO;10;1;7970;797;3.0;797;YES
MNG;3;29878afcc69550795eecc210b7b1b82558a80e19;2;4;10;0.17556502585750278;470;394;0;561;NO;10;4;7960;209;0.0;209;YES
MNG;3;db347aab214e34c349ae216e9a60c3f145d3b62d;1;1;1;0.0;30;30;0;0;NO;10;0;7960;65;1.0;65;NO
MNG;3;656b6f02b0b6e143d175f8fb4a1eb77ad15b01e7;1;1;1;0.0;4;0;0;218;NO;10;0;7960;796;3.0;796;YES
MNG;3;7523cdb03a386ae98a7c03e08e834c8b03822e3d;1;2;2;0.0;55;55;0;54;NO;10;37;7950;795;3.0;795;NO
MNG;3;8772f0f23e680be90ba0f55e144df87e6fc6f927;1;1;2;0.0;104;3;87;215;NO;10;35;7940;794;3.0;794;YES
MNG;3;d6d65fc75ab102b37e8a18c98e386c21c8629ce9;2;3;4;0.9544340029249649;78;50;12;573;NO;10;15;7930;793;3.0;793;NO
MNG;3;12cf74a46a3d4a47f5422ac87f75af66a766baf8;1;1;1;0.0;1;1;0;286;NO;10;0;7900;240;12.0;240;NO
MNG;3;92a347519ca76550f314fb690802d67389cb19e6;1;1;1;0.0;13;13;0;273;NO;10;28;7900;239;12.0;239;NO
MNG;3;b33c9d140fdcc440fd5f784115f4b576911b9972;1;1;1;0.0;6;6;0;90;NO;10;15;7900;238;12.0;238;YES
MNG;3;619871e7bd72d0ea46c144822ffdf01a7ffa22d1;1;1;1;0.0;11;0;1;839;NO;10;0;7880;788;3.0;788;NO
MNG;3;9d31796e99f1c6693664c8de7c8af8c0c2a1b4e1;2;3;5;1.364690850781302;277;74;51;837;NO;10;6;7870;787;3.0;787;YES
MNG;3;5442089b8243ca4923be773fa5fb8997c39a6591;1;1;1;0.0;6;0;0;837;NO;10;0;7860;786;3.0;786;YES
MNG;3;3623775987b58d0cde0f19ade4bb3ad02aa5e18e;1;1;1;0.0;101;3;0;834;NO;10;0;7850;785;3.0;785;YES
MNG;3;adf0b523c92cceb9c1cc33d5919315d65fd73672;1;1;1;0.0;27;27;0;436;NO;10;26;7830;783;3.0;783;YES
MNG;3;8e007306d2a00600daa76b6ba8aea9bcb3d1e50c;1;1;1;0.0;8;0;0;211;NO;10;15;7820;782;3.0;782;NO
MNG;3;89da2615626c3fd86ee0e16fc3778f054829f697;1;1;1;0.0;22;10;0;824;NO;10;0;7810;781;3.0;781;NO
MNG;3;a48cfef4eb8184fc26f3dc4ed68e98b455a3aa16;4;4;6;0.3984592740952357;414;26;84;905;NO;10;12;7800;780;3.0;780;YES
MNG;3;4d43a4d43c4186d0b7e077e20c79fe9b8d70a533;1;1;1;0.0;33;3;0;684;NO;10;2;7790;779;3.0;779;YES
MNG;3;a96a03d0a0c5e023c0935bcb92977454bd45fadd;2;4;4;0.9984861651076344;115;37;0;873;NO;10;10;7780;208;0.0;208;YES
MNG;3;4aa157e75c12432c92f6d7a8e09a93452960ede0;1;1;1;0.0;17;0;1;60;NO;10;6;7750;775;3.0;775;NO
MNG;3;101bd7d7810724602c4f66dcc8b88c204c75134f;1;1;1;0.0;5;0;3;74;NO;10;45;7730;773;3.0;773;NO
MNG;3;3db9b6cd559cd92450e8b59ea084b2850127dc67;1;1;1;0.0;18;0;12;136;NO;10;27;7710;771;3.0;771;YES
MNG;3;1218c92bd4e7112b54c72dec9f81a806f0c20793;6;6;8;1.2265863926975948;312;60;0;626;NO;10;5;7700;237;12.0;237;YES
MNG;3;1330677e6e80b3af28a1304275da8c2878a015d8;1;1;1;0.0;6;0;0;626;NO;10;2;7700;236;12.0;236;NO
MNG;3;900449d57e7700b3dd12b9b8f18a24baa2ca6f84;1;2;2;0.0;6;0;4;874;NO;10;3;7700;235;12.0;235;NO
MNG;3;075932b36df523ad207400738c3769036c7f737c;1;1;1;0.0;16;8;0;502;NO;10;24;7700;770;3.0;770;NO
MNG;3;d34ec0926af852258fe24a44615e85c226794a05;1;1;1;0.0;39;3;0;453;NO;10;3;7680;64;1.0;64;YES
MNG;3;40d47927dee5a419ad71add6a80789bfd07e52ee;1;1;1;0.0;11;3;0;365;NO;10;3;7680;63;1.0;63;NO
MNG;3;177692f82ca6659ba6022849ae991371e76ac3b3;1;1;1;0.0;35;17;0;857;NO;10;4;7680;518;89.0;518;NO
MNG;3;fddbcce34757188c6a49fd3cb2009e2cba56e8f0;1;1;1;0.0;2;0;0;133;NO;10;36;7680;234;12.0;234;NO
MNG;3;f0cb76ca8edc51321a7aff4fbb5ab76280efe2a5;1;1;1;0.0;675;23;0;326;NO;10;3;7680;233;12.0;233;YES
MNG;3;9543fcc0cca462ecb4d91a981895ce14cefa262a;1;1;1;0.0;2;0;0;626;NO;10;1;7680;230;12.0;230;NO
MNG;3;b3702b24b53450fe9516e69e3d3f01fc07828e95;1;3;3;1.1444480669722774;89;0;11;511;NO;10;17;7660;766;3.0;766;YES
MNG;3;0ce22ce966e21d8e054a575582aad851068da5d3;1;1;1;0.0;34;28;0;598;NO;10;1;7560;229;12.0;229;YES
MNG;3;6ea3096434b0ff6f3f2f29d0c5a53b1be0d3febf;2;2;2;0.0;9;9;0;363;NO;10;5;7560;207;0.0;207;YES
MNG;3;3d003af36166c095f18b5dcb0b58ae40f7275f74;1;1;1;0.0;7;0;7;193;NO;10;5;7560;206;0.0;206;NO
MNG;3;7bba85198e2140dd1287e27fdeed487a48d49d8d;1;1;1;0.0;20;10;0;443;NO;10;1;7560;227;12.0;227;YES
MNG;3;4c582afdbff8a6a2be416a222cf8edfcc3c5a986;1;1;1;0.0;18;0;18;616;NO;10;0;7560;226;12.0;226;NO
MNG;3;6d4626e2d60bbc6f0507400d9e4fa336d8579e51;1;1;1;0.0;64;50;0;566;NO;10;1;7560;225;12.0;225;NO
MNG;3;215c30bbb3d801a2527999ca8a550b0f925db400;1;9;17;2.5503407095463886;760;370;368;538;NO;10;0;7560;204;0.0;204;NO
MNG;3;25fb7c646d447d28d363a6179a774000d5d93ccb;1;2;4;1.2516291673878228;174;118;32;239;NO;10;13;7560;203;0.0;203;YES
MNG;3;23f82d01993b4675c4224d76672c0e01b70e8c41;2;4;5;0.7382848661434506;308;260;0;513;NO;10;0;7560;202;0.0;202;YES
MNG;3;9d7e54c042941624a2175bbde78453b7c4d177e5;3;11;17;2.5248315781658746;775;368;317;1321;NO;10;10;7560;200;0.0;200;YES
MNG;3;0221f23157490e962860a7acc7e1d7f9c199e328;1;1;1;0.0;32;4;0;342;NO;10;5;7560;516;88.0;516;NO
MNG;3;6e83944830e22ee46ba4849a7e7b0692aa4088dc;1;1;1;0.0;2;2;0;564;NO;10;2;7560;515;88.0;515;NO
MNG;3;ec805f988f958a120aa616fd04f05ac37d317f5b;2;2;2;0.9709505944546686;246;226;0;231;NO;10;6;7560;756;3.0;756;YES
MNG;3;b3d4163c604fa5b2b01d8de67cf8b64bb6da1a90;1;1;1;0.0;6;2;0;211;NO;10;1;7550;224;12.0;224;NO
MNG;3;4e6b33d359eaf8bb52536c499c288dc2bfd9d5ed;1;1;1;0.0;2;0;0;857;NO;10;12;7550;222;12.0;222;NO
MNG;3;17518785ac033526ce86b8f80ec3bb698a7ddee3;1;1;1;0.0;5;1;0;1320;NO;10;12;7550;755;3.0;755;NO
MNG;3;26141c2358b18cbc2c5691cdce001bcec6cd43c4;6;6;13;2.3919389039979655;1143;390;607;562;NO;10;9;7540;221;12.0;221;YES
MNG;3;e77af09a3bf95b8a81bec3cee8fce34234c9ba03;1;1;1;0.0;1;0;1;60;NO;10;17;7540;219;12.0;219;NO
MNG;3;27cbac3e1654dfca23816f2b51f18597a94a9746;1;1;1;0.0;166;90;0;472;NO;10;2;7540;218;12.0;218;NO
MNG;3;fda1ed95c9bec2f2544abd43cd7c7d1bc9d0c1ee;4;4;6;1.1241854163060885;86;38;0;427;NO;10;5;7540;199;0.0;199;YES
MNG;3;6ca4de295d4de9939f68ab62028f1c283bfdd512;1;4;4;1.2145219973448833;397;248;87;487;NO;10;4;7540;198;0.0;198;YES
MNG;3;239439bb043675c07734a55d6313cf4f78e024c9;5;6;7;0.9182958340544896;220;181;33;392;NO;10;12;7530;196;0.0;196;NO
MNG;3;d942cfe550bba7f56416a4154764a9957ad39806;1;1;1;0.0;17;17;0;325;NO;10;15;7530;195;0.0;195;NO
MNG;3;84269d34fa557b4b82a79a6ee2195b55bf391e35;1;1;1;0.0;5;0;5;518;NO;10;15;7530;753;2.5;753;NO
